gene	bias1	bias2	bias3	mean	SD
Sm_t00002655-RA	27.56	16.49	11.73	18.5933333333333	8.121898382357
Sm_t00002656-RA	27.77	43.97	32.12	34.62	8.38436044072534
Sm_t00002657-RA	9.7	22.83	18.26	16.93	6.66527568822176
Sm_t00002659-RA	16.17	11.34	13.28	13.5966666666667	2.43052120610649
Sm_t00002660-RA	15.62	17.73	23.9	19.0833333333333	4.30270070227216
Sm_t00002661-RA	20	5.06	16.35	13.8033333333333	7.78877611267222
Sm_t00002663-RA	32.92	20.43	31.31	28.22	6.79419605251423
Sm_t00002664-RA	23.69	16.19	17.59	19.1566666666667	3.98789836045671
Sm_t00002665-RA	29.95	34.95	36.28	33.7266666666667	3.33760892456461
Sm_t00002666-RA	19.5	18.57	25.28	21.1166666666667	3.63541377745826
Sm_t00002667-RA	18.95	8.86	11.11	12.9733333333333	5.29679462820047
Sm_t00002668-RA	11.06	12.53	21.58	15.0566666666667	5.69698458250795
Sm_t00002669-RA	43.9	14.19	14.82	24.3033333333333	16.974134244
Sm_t00002670-RA	22.09	16.2	24.17	20.82	4.13399322689334
Sm_t00002671-RA	15.69	16.85	8.06	13.5333333333333	4.77539876170916
Sm_t00002672-RA	4.83	10.68	14.94	10.15	5.07579550415499
Sm_t00002673-RA	31.28	15.78	9.84	18.9666666666667	11.069531757637
Sm_t00002674-RA	24.09	18.38	16.41	19.6266666666667	3.98888873413803
Sm_t00002678-RA	34.89	28.61	31.72	31.74	3.14004777033726
Sm_t00002679-RA	18.98	22.41	22.4	21.2633333333333	1.97743099331768
Sm_t00002680-RA	28.59	11.11	17.52	19.0733333333333	8.8429199551581
Sm_t00002681-RA	28.6	41.99	47.99	39.5266666666667	9.92693474005613
Sm_t00002682-RA	23.75	18.87	13.3	18.64	5.22879527233568
Sm_t00002683-RA	56.95	58.38	64.56	59.9633333333333	4.04453128722394
Sm_t00002684-RA	13.2	11.91	18.88	14.6633333333333	3.70826554245153
Sm_t00002687-RA	26.17	19.62	29.02	24.9366666666667	4.81983747997101
Sm_t00002689-RA	45.11	44.9	14.29	34.7666666666667	17.7336243710453
Sm_t00002690-RA	17.94	21.23	24.69	21.2866666666667	3.37535677126631
Sm_t00002691-RA	27.31	28.87	12.6	22.9266666666667	8.97710606673071
Sm_t00002692-RA	40.35	27.61	12.05	26.67	14.173397616662
Sm_t00002693-RA	11.4	7.34	7.94	8.89333333333333	2.19146830534538
Sm_t00002694-RA	13.19	4.8	12.32	10.1033333333333	4.61337548150303
Sm_t00002695-RA	53.98	65.39	66.38	61.9166666666667	6.89115616811383
Sm_t00002696-RA	7.69	7.59	8.86	8.04666666666667	0.706139740655724
Sm_t00002703-RA	100	13.04	0	37.68	54.3631051357444
Sm_t00002714-RA	71.52	45.37	NA	58.445	18.4908423280282
Sm_t00002718-RA	41.82	18	7.04	22.2866666666667	17.7818371754252
Sm_t00002720-RA	NA	22.18	23.67	22.925	1.05358910396796
Sm_t00002721-RA	17.88	18.21	25.21	20.4333333333333	4.14000402576294
Sm_t00002726-RA	50.33	41.6	15.09	35.6733333333333	18.3523413583481
Sm_t00002727-RA	38.86	30.34	43.86	37.6866666666667	6.83594421666337
Sm_t00002731-RA	4.17	3.85	14.81	7.61	6.23743537040666
Sm_t00002732-RA	24.96	26.93	31.64	27.8433333333333	3.43238012657883
Sm_t00002733-RA	10.8	14.88	10.4	12.0266666666667	2.47913963570698
Sm_t00002734-RA	14.29	18.99	70.51	34.5966666666667	31.1905135150631
Sm_t00002736-RA	27.64	36.05	44.86	36.1833333333333	8.61077425864442
Sm_t00002737-RA	57.03	57.07	56.56	56.8866666666667	0.28360771028541
Sm_t00002739-RA	24.21	18.97	14.11	19.0966666666667	5.05119127863253
Sm_t00002740-RA	46.67	100	20	55.5566666666667	40.7336425247403
Sm_t00002745-RA	50.77	59.93	53.83	54.8433333333333	4.66331784605481
Sm_t00002749-RA	25.01	5.26	7.43	12.5666666666667	10.8307263529891
Sm_t00002750-RA	20.86	30.78	25.76	25.8	4.96012096626685
Sm_t00002751-RA	48.35	45.9	31.05	41.7666666666667	9.36140124838869
Sm_t00002753-RA	18.51	26.77	24.98	23.42	4.34535384059802
Sm_t00002754-RA	19.71	19.8	13.73	17.7466666666667	3.47882643046952
Sm_t00002759-RA	28.06	23.1	29.6	26.92	3.39664540392429
Sm_t00002760-RA	24.78	19.14	31.59	25.17	6.23415591720323
Sm_t00002761-RA	10.76	5.07	5.96	7.26333333333333	3.06072431514721
Sm_t00002762-RA	66.67	100	100	88.89	19.2430844720902
Sm_t00002763-RA	34.24	19.82	29.75	27.9366666666667	7.37904013631403
Sm_t00002764-RA	NA	9.62	36.43	23.025	18.9575328036113
Sm_t00002789-RA	46.68	52.52	NA	49.6	4.12950360212944
Sm_t00002812-RA	35.9	35.31	35	35.4033333333333	0.457201633126274
Sm_t00002816-RA	25.19	23.07	24.46	24.24	1.0769865365918
Sm_t00002822-RA	NA	17.81	33.76	25.785	11.2783531599254
Sm_t00002825-RA	29.37	47.97	40.03	39.1233333333333	9.33308809201613
Sm_t00002831-RA	14.95	20.78	15.55	17.0933333333333	3.20681046108643
Sm_t00002836-RA	NA	20.87	19.18	20.025	1.19501046020527
Sm_t00002837-RA	13.59	14.07	27.47	18.3766666666667	7.87871393904699
Sm_t00002838-RA	62.8	64.34	60.62	62.5866666666667	1.86915310591009
Sm_t00002842-RA	28.93	31.07	29.19	29.73	1.1677328461596
Sm_t00002855-RA	39.05	41.54	22.25	34.28	10.4924115435871
Sm_t00002856-RA	NA	23.93	30.85	27.39	4.89317892581091
Sm_t00002857-RA	28.95	8.97	16.33	18.0833333333333	10.1047381625321
Sm_t00002859-RA	28.39	42.27	NA	35.33	9.81464212286928
Sm_t00002864-RA	22.71	22.1	19.5	21.4366666666667	1.70470916385562
Sm_t00002876-RA	55	67.45	61.48	61.31	6.22674072047327
Sm_t00002877-RA	50.21	31.15	55.66	45.6733333333333	12.8693835646209
Sm_t00002880-RA	64.92	60.98	54.25	60.05	5.39545178831208
Sm_t00002881-RA	59.8	63.43	65.69	62.9733333333333	2.97143624083259
Sm_t00002884-RA	58.4	42.29	50.11	50.2666666666667	8.05614258397487
Sm_t00002886-RA	29.78	23.36	29.37	27.5033333333333	3.59408310050468
Sm_t00002887-RA	NA	29.11	37.49	33.3	5.92555482634327
Sm_t00002889-RA	40.77	41.61	14.13	32.17	15.6287427517379
Sm_t00002901-RA	21.91	8.97	19.64	16.84	6.9094789962775
Sm_t00002902-RA	7.8	10.36	4.28	7.48	3.05260544453423
Sm_t00002903-RA	1.03	4.62	1.15	2.26666666666667	2.03892945766481
Sm_t00002905-RA	34.92	18.13	32.88	28.6433333333333	9.16177020740716
Sm_t00002906-RA	24.11	20.64	16.38	20.3766666666667	3.87172226965382
Sm_t00002907-RA	28.77	11.58	21.92	20.7566666666667	8.65384500284893
Sm_t00002911-RA	11.35	7.49	13.32	10.72	2.9656196654325
Sm_t00002916-RA	19.37	10.02	16.26	15.2166666666667	4.7615158650721
Sm_t00002918-RA	19.82	22.82	12.49	18.3766666666667	5.31409760291748
Sm_t00002924-RA	NA	100	100	100	0
Sm_t00002926-RA	57.93	41.67	66.69	55.43	12.6959678638535
Sm_t00002931-RA	43.56	35.45	40.69	39.9	4.11231078592073
Sm_t00002932-RA	21.95	13.13	10.51	15.1966666666667	5.99347422897048
Sm_t00002933-RA	38.45	18.58	21.04	26.0233333333333	10.8318711833798
Sm_t00002934-RA	50.64	38.09	35.52	41.4166666666667	8.09034197876291
Sm_t00002936-RA	22.22	20.27	28.17	23.5533333333333	4.1153169177274
Sm_t00002937-RA	22.9	14.92	18.27	18.6966666666667	4.00707291340366
Sm_t00002939-RA	NA	60.98	64.4	62.69	2.418305191658
Sm_t00002941-RA	13.61	5.43	17.81	12.2833333333333	6.29572341620352
Sm_t00002942-RA	32.63	42.35	27.87	34.2833333333333	7.38022583213639
Sm_t00002943-RA	32.77	31.36	33.04	32.39	0.902164064901724
Sm_t00002947-RA	22.71	26.3	19.77	22.9266666666667	3.27038733689655
Sm_t00002949-RA	NA	7.71	15.06	11.385	5.19723484172112
Sm_t00002956-RA	17.55	11.28	11.75	13.5266666666667	3.49222469685634
Sm_t00002957-RA	46.63	46.34	44.83	45.9333333333333	0.966453999595086
Sm_t00002958-RA	25.98	27.9	24.51	26.13	1.69997058798086
Sm_t00002959-RA	26.28	19.01	35.99	27.0933333333333	8.51916858228157
Sm_t00002962-RA	32.57	6.72	18.16	19.15	12.9534049577708
Sm_t00002965-RA	5.78	3.4	14.34	7.84	5.75357280305029
Sm_t00002966-RA	25.86	23.73	31.08	26.89	3.78170596424418
Sm_t00002967-RA	37.33	11.31	26.59	25.0766666666667	13.0758454156255
Sm_t00002968-RA	22.6	16.23	24.56	21.13	4.35521526448464
Sm_t00002969-RA	24.93	23	34.98	27.6366666666667	6.43231166326176
Sm_t00002971-RA	100	64.71	45.97	70.2266666666667	27.4342018898552
Sm_t00002975-RA	16.28	23.28	10.91	16.8233333333333	6.20287299026293
Sm_t00002976-RA	63.04	59.53	53.95	58.84	4.58411387293117
Sm_t00002986-RA	26.08	20.47	19.02	21.8566666666667	3.72867715595402
Sm_t00002990-RA	NA	100	100	100	0
Sm_t00002991-RA	19.96	30.45	28.24	26.2166666666667	5.5299578057462
Sm_t00002994-RA	22.26	16.82	7.46	15.5133333333333	7.48602253091275
Sm_t00002995-RA	100	56.78	56.91	71.23	24.9156356531396
Sm_t00002996-RA	14.12	21.25	28.97	21.4466666666667	7.42695316622727
Sm_t00002997-RA	8.16	4.78	11.38	8.10666666666667	3.30032321649461
Sm_t00002999-RA	19.35	10.32	8.71	12.7933333333333	5.73501816329585
Sm_t00003000-RA	NA	9.24	34.34	21.79	17.7483802077823
Sm_t00003001-RA	30.24	45.93	37.75	37.9733333333333	7.84738385280938
Sm_t00003002-RA	26.87	29.12	32.44	29.4766666666667	2.80207661089652
Sm_t00003003-RA	22.63	9.43	23.89	18.65	8.00956927680883
Sm_t00003004-RA	16.4	9.42	18.45	14.7566666666667	4.73398704406057
Sm_t00003008-RA	56.98	56.29	57.48	56.9166666666667	0.597522663447448
Sm_t00003009-RA	NA	18.47	36.42	27.445	12.6925667222985
Sm_t00003013-RA	47.7	42	43.82	44.5066666666667	2.91137997062104
Sm_t00003014-RA	19.77	24.54	17.24	20.5166666666667	3.70683602730595
Sm_t00003015-RA	49.18	49.77	37.96	45.6366666666667	6.65473014729623
Sm_t00003016-RA	24.53	26.41	28.83	26.59	2.15564375535476
Sm_t00003017-RA	36.36	48.29	100	61.55	33.8287318709998
Sm_t00003018-RA	42.49	13.1	27.27	27.62	14.6981257308543
Sm_t00003019-RA	24.1	27.2	19.11	23.47	4.08162957652945
Sm_t00003020-RA	64.63	47.25	60.06	57.3133333333333	9.00967442992994
Sm_t00003021-RA	24.83	20.43	39.1	28.12	9.76013831869201
Sm_t00003023-RA	9.09	60	54.29	41.1266666666667	27.891074438489
Sm_t00003024-RA	35.72	33.95	30.41	33.36	2.70371966002395
Sm_t00003026-RA	NA	35.65	17.35	26.5	12.9400540957138
Sm_t00003028-RA	40.12	45.42	45.06	43.5333333333333	2.96150862455833
Sm_t00003029-RA	14.43	8.21	14.23	12.29	3.53479843838372
Sm_t00003030-RA	NA	36.04	13.66	24.85	15.8250497629549
Sm_t00003032-RA	64.93	65.32	67.54	65.93	1.40787073270241
Sm_t00003035-RA	NA	26.43	33.01	29.72	4.65276262020748
Sm_t00003038-RA	39.68	34.56	35.03	36.4233333333333	2.83012956122742
Sm_t00003039-RA	NA	19.29	33.27	26.28	9.88535280098794
Sm_t00003040-RA	100	100	100	100	0
Sm_t00003044-RA	57.86	48.19	24.46	43.5033333333333	17.1861465527713
Sm_t00003045-RA	20.55	22.47	28.33	23.7833333333333	4.05286729776998
Sm_t00003046-RA	24.67	32.99	28.77	28.81	4.16014422826902
Sm_t00003047-RA	30.8	11.9	20.82	21.1733333333333	9.45495284670068
Sm_t00003048-RA	33.33	23.08	19.82	25.41	7.04994326218304
Sm_t00003051-RA	23.78	26.43	23.33	24.5133333333333	1.6750621879003
Sm_t00003052-RA	33.36	38.8	53.19	41.7833333333333	10.2460935645412
Sm_t00003053-RA	8.4	5.57	5.37	6.44666666666667	1.69458942913419
Sm_t00003055-RA	13	11.3	9	11.1	2.00748598998847
Sm_t00003056-RA	37.9	13.36	17.06	22.7733333333333	13.2300617282511
Sm_t00003057-RA	21.93	20.36	20.59	20.96	0.847879708449259
Sm_t00003059-RA	36.05	50.08	42.26	42.7966666666667	7.03037931646176
Sm_t00003061-RA	39.46	19.23	15.9	24.8633333333333	12.7502640495534
Sm_t00003062-RA	24.96	31.92	27.36	28.08	3.5354207670375
Sm_t00003064-RA	25.38	19.56	25.86	23.6	3.5069644993926
Sm_t00003072-RA	100	100	100	100	0
Sm_t00003083-RA	39.89	39.9	53.21	44.3333333333333	7.68742046029312
Sm_t00003084-RA	4.39	8.86	14.1	9.11666666666667	4.86008573312584
Sm_t00003085-RA	16.69	11.31	29.33	19.11	9.25053511965659
Sm_t00003087-RA	NA	13.46	23.03	18.245	6.76701189595526
Sm_t00003088-RA	29.12	33.72	21.6	28.1466666666667	6.11834400253315
Sm_t00003089-RA	20.39	41.9	25.74	29.3433333333333	11.1985728257369
Sm_t00003091-RA	20.05	32.81	33.89	28.9166666666667	7.69772260693599
Sm_t00003092-RA	NA	50.9	51.29	51.095	0.275771644662754
Sm_t00003093-RA	7.73	16.2	5.25	9.72666666666667	5.74157063296563
Sm_t00003094-RA	38.03	27.58	26.89	30.8333333333333	6.24203759467478
Sm_t00003097-RA	63.77	43.16	100	68.9766666666667	28.7754831989549
Sm_t00003098-RA	16.64	12.82	12.83	14.0966666666667	2.20259695208482
Sm_t00003099-RA	38.05	33.42	26.21	32.56	5.9666657355679
Sm_t00003100-RA	53.87	34.76	48.93	45.8533333333333	9.91954804077955
Sm_t00003102-RA	40.11	60.27	36.64	45.6733333333333	12.7595937761879
Sm_t00003103-RA	NA	43.93	36.89	40.41	4.97803173955329
Sm_t00003104-RA	NA	19.5	20.41	19.955	0.643467170879758
Sm_t00003105-RA	16.68	18.98	19.78	18.48	1.60934769394311
Sm_t00003106-RA	19.46	22.46	34.54	25.4866666666667	7.98261444223215
Sm_t00003107-RA	44.32	41.33	45.31	43.6533333333333	2.07206016643662
Sm_t00003109-RA	NA	24.65	36.42	30.535	8.32264681456567
Sm_t00003110-RA	28.12	28.74	36.75	31.2033333333333	4.81354685583649
Sm_t00003113-RA	17.71	27.3	37.4	27.47	9.84610075105877
Sm_t00003118-RA	23.52	7.24	24.96	18.5733333333333	9.84132782368992
Sm_t00003119-RA	23.66	9.04	17.58	16.76	7.34441284242655
Sm_t00003120-RA	26.23	8.88	26.52	20.5433333333333	10.1017836708837
Sm_t00003121-RA	NA	73	72.76	72.88	0.169705627484768
Sm_t00003125-RA	20.88	21	19.72	20.5333333333333	0.70691819422995
Sm_t00003126-RA	14	13.17	16.19	14.4533333333333	1.56020297824781
Sm_t00003127-RA	13.61	10.65	16.27	13.51	2.81133420282968
Sm_t00003132-RA	NA	44.88	32.29	38.585	8.90247437513864
Sm_t00003133-RA	8.24	11.36	18.43	12.6766666666667	5.22103757248819
Sm_t00003135-RA	39.65	39.11	59.11	45.9566666666667	11.3943202225202
Sm_t00003140-RA	28.58	15.19	23.75	22.5066666666667	6.78103482761542
Sm_t00003141-RA	40.41	45.01	39.2	41.54	3.06540372544955
Sm_t00003142-RA	50.41	30.51	35.88	38.9333333333333	10.295369509315
Sm_t00003144-RA	53.41	19.03	21.5	31.3133333333333	19.1760849323665
Sm_t00003146-RA	14.44	18.63	28.7	20.59	7.32926326447618
Sm_t00003147-RA	24.1	14.26	12.57	16.9766666666667	6.22659082751816
Sm_t00003152-RA	34.32	32.79	25.78	30.9633333333333	4.55361760947637
Sm_t00003153-RA	38.65	31.25	44.11	38.0033333333333	6.45434220764079
Sm_t00003154-RA	15.56	24.64	17.73	19.31	4.74171909754258
Sm_t00003155-RA	9.92	16.21	6.01	10.7133333333333	5.14606969767543
Sm_t00003156-RA	42.9	16.67	NA	29.785	18.5474108705231
Sm_t00003157-RA	8.2	18.74	15	13.98	5.34351943947058
Sm_t00003158-RA	35.19	19.29	21.08	25.1866666666667	8.70924987202304
Sm_t00003159-RA	25.92	4.43	25.97	18.7733333333333	12.4217161991946
Sm_t00003160-RA	28.16	6.39	16.11	16.8866666666667	10.9057614742545
Sm_t00003162-RA	40.84	37.5	45.47	41.27	4.00236180273598
Sm_t00003163-RA	31.4	23.3	27.07	27.2566666666667	4.05322505337828
Sm_t00003169-RA	16.37	15.53	16.22	16.04	0.447995535692043
Sm_t00003170-RA	8.13	8.67	12.06	9.62	2.1302816715167
Sm_t00003171-RA	15.74	7.02	17.03	13.2633333333333	5.44522114641209
Sm_t00003172-RA	NA	17.62	35.35	26.485	12.5370032304375
Sm_t00003175-RA	100	100	100	100	0
Sm_t00003177-RA	51.4	22.25	26.38	33.3433333333333	15.7732886023598
Sm_t00003178-RA	26.49	50.23	49.11	41.9433333333333	13.3946904903896
Sm_t00003179-RA	30.23	5.82	11.69	15.9133333333333	12.7412492846398
Sm_t00003180-RA	23.53	8.73	13.51	15.2566666666667	7.55302147046686
Sm_t00003181-RA	21.95	1.99	6.52	10.1533333333333	10.4642836990084
Sm_t00003182-RA	65.22	100	80.19	81.8033333333333	17.4460377545543
Sm_t00003185-RA	15.79	17.86	26.32	19.99	5.5787901914304
Sm_t00003186-RA	10.65	9.78	11.55	10.66	0.88504237186702
Sm_t00003188-RA	15.62	43.46	35.29	31.4566666666667	14.3103890000703
Sm_t00003189-RA	9.53	24.5	22	18.6766666666667	8.01926638373694
Sm_t00003190-RA	18.93	24.68	21.7	21.77	2.87563905940923
Sm_t00003191-RA	17.39	19.63	17.27	18.0966666666667	1.32926044601249
Sm_t00003192-RA	17.4	12.44	19.63	16.49	3.68036682954295
Sm_t00003197-RA	24.83	19.86	26.91	23.8666666666667	3.62237951260402
Sm_t00003198-RA	30.04	30.82	30.61	30.49	0.403608721412212
Sm_t00003205-RA	29.34	26.06	23.18	26.1933333333333	3.08216374213528
Sm_t00003206-RA	13.05	13.34	20.8	15.73	4.39314238330605
Sm_t00003207-RA	0	21.74	10.34	10.6933333333333	10.8743061081309
Sm_t00003208-RA	9.41	6.4	13.47	9.76	3.54797125129277
Sm_t00003209-RA	24.4	10.95	15.36	16.9033333333333	6.85653216526644
Sm_t00003210-RA	19.02	19.57	14.86	17.8166666666667	2.57527344826396
Sm_t00003211-RA	37.21	27.01	44.41	36.21	8.74299719775775
Sm_t00003212-RA	12.31	34.91	27.06	24.76	11.4742102124721
Sm_t00003213-RA	40.71	53.96	54.73	49.8	7.88157979087949
Sm_t00003216-RA	48.97	62.75	70.55	60.7566666666667	10.9272198354995
Sm_t00003217-RA	36.08	36.87	30.16	34.37	3.66730146020204
Sm_t00003218-RA	21.24	8.33	15.45	15.0066666666667	6.46640807043086
Sm_t00003219-RA	19.6	12.48	16.09	16.0566666666667	3.5601170392746
Sm_t00003220-RA	22.13	12.68	17.45	17.42	4.72507142803154
Sm_t00003221-RA	13.49	6.02	20	13.17	6.99549140518377
Sm_t00003223-RA	22.8	13.66	15.61	17.3566666666667	4.81383769287388
Sm_t00003225-RA	27.02	22.38	25.59	24.9966666666667	2.37622249238857
Sm_t00003229-RA	18.54	27.48	38.01	28.01	9.74581448622946
Sm_t00003230-RA	40	63.64	63.19	55.61	13.5205288358111
Sm_t00003233-RA	51.3	65.15	54.08	56.8433333333333	7.32684334030238
Sm_t00003234-RA	100	100	100	100	0
Sm_t00003236-RA	14.54	5.47	11.01	10.34	4.57196894127683
Sm_t00003237-RA	26.21	27.29	16.78	23.4266666666667	5.7814559873213
Sm_t00003238-RA	37.54	20	34.73	30.7566666666667	9.42090406135915
Sm_t00003239-RA	28.9	10.19	27.87	22.32	10.5175044568567
Sm_t00003240-RA	56.56	73.27	54.35	61.3933333333333	10.3446814031817
Sm_t00003241-RA	18.19	29.75	38.49	28.81	10.1825929900001
Sm_t00003247-RA	27.23	29.82	34.12	30.39	3.48018677659691
Sm_t00003248-RA	12.57	15.51	11.06	13.0466666666667	2.26297002484198
Sm_t00003251-RA	47.83	61.11	30.43	46.4566666666667	15.3860369599625
Sm_t00003259-RA	24.84	16.26	17.76	19.62	4.58244476235121
Sm_t00003261-RA	13	20.45	15.97	16.4733333333333	3.7504177545086
Sm_t00003262-RA	15.67	13.94	13.52	14.3766666666667	1.13957594452206
Sm_t00003263-RA	32.85	40.85	39.95	37.8833333333333	4.38216080642111
Sm_t00003266-RA	9.98	19.08	8.09	12.3833333333333	5.87597084177018
Sm_t00003267-RA	41.27	43.63	48.95	44.6166666666667	3.93392086007501
Sm_t00003269-RA	31.11	28.99	27	29.0333333333333	2.05534263161482
Sm_t00003271-RA	12.5	36.84	33.33	27.5566666666667	13.1570298066598
Sm_t00003272-RA	6.38	10.81	9.71	8.96666666666667	2.30664980726016
Sm_t00003273-RA	52.88	66.62	49.75	56.4166666666667	8.97386390209554
Sm_t00003276-RA	24.63	24.55	36.16	28.4466666666667	6.68006237495828
Sm_t00003277-RA	26.33	14.64	6.42	15.7966666666667	10.0052702778752
Sm_t00003278-RA	43.38	37.11	27.29	35.9266666666667	8.11000822029999
Sm_t00003280-RA	18.99	12.9	10.18	14.0233333333333	4.51114545690264
Sm_t00003281-RA	23.99	18.81	13.8	18.8666666666667	5.09523633733837
Sm_t00003282-RA	26.67	22.94	28.94	26.1833333333333	3.02946089813573
Sm_t00003283-RA	31.61	40.13	32.74	34.8266666666667	4.62744349866461
Sm_t00003286-RA	13.16	11.05	10.94	11.7166666666667	1.25117278316519
Sm_t00003287-RA	19.23	29.18	14.41	20.94	7.53201832180459
Sm_t00003288-RA	24.95	19.12	25.18	23.0833333333333	3.43427333410335
Sm_t00003289-RA	12.06	7.7	11.18	10.3133333333333	2.30558741611185
Sm_t00003290-RA	16.25	21.71	12.18	16.7133333333333	4.78186504758691
Sm_t00003291-RA	16.24	22	10.28	16.1733333333333	5.86028440720528
Sm_t00003292-RA	26.26	15.42	15.42	19.0333333333333	6.25847691801554
Sm_t00003293-RA	51.17	6.99	14.64	24.2666666666667	23.6108583777323
Sm_t00003294-RA	40.41	9.38	9.1	19.63	17.9965524476217
Sm_t00003296-RA	38.69	40.96	40.02	39.89	1.14057003292214
Sm_t00003297-RA	24.61	41.13	29.05	31.5966666666667	8.54937034718542
Sm_t00003299-RA	42.04	27.35	40.12	36.5033333333333	7.98493790416264
Sm_t00003300-RA	30.53	39.5	25.91	31.98	6.91005788687765
Sm_t00003301-RA	30.12	19.33	15.54	21.6633333333333	7.56488158091938
Sm_t00003303-RA	11.76	21.14	24.91	19.27	6.77150647935893
Sm_t00003304-RA	29.89	30.95	25.64	28.8266666666667	2.8101660686396
Sm_t00003305-RA	12.56	8.98	12.63	11.39	2.08741466891464
Sm_t00003306-RA	20.24	17.1	12.56	16.6333333333333	3.86120879173004
Sm_t00003307-RA	15.81	19.08	7.51	14.1333333333333	5.96444744576841
Sm_t00003327-RA	31.28	12.99	10.36	18.21	11.3950822726297
Sm_t00003328-RA	58.29	28.37	44.52	43.7266666666667	14.975768205115
Sm_t00003334-RA	7.42	14.72	8.29	10.1433333333333	3.9873090340897
Sm_t00003335-RA	15.27	28.96	22.72	22.3166666666667	6.85390642869695
Sm_t00003337-RA	30.39	41.99	49.63	40.67	9.6876829014992
Sm_t00003338-RA	24.35	32.44	28.28	28.3566666666667	4.04554487471506
Sm_t00003340-RA	60.81	56.75	56.54	58.0333333333333	2.40695519969387
Sm_t00003341-RA	42.48	50.63	46.61	46.5733333333333	4.07512372000328
Sm_t00003342-RA	56.41	50.42	45.89	50.9066666666667	5.27685828247579
Sm_t00003343-RA	43.79	31.61	NA	37.7	8.61256059485215
Sm_t00003344-RA	18.51	22.49	25.26	22.0866666666667	3.39302716365981
Sm_t00003345-RA	26	34.1	NA	30.05	5.72756492761104
Sm_t00003348-RA	33.67	25.07	40.25	32.9966666666667	7.61236713075068
Sm_t00003349-RA	26	23.73	45.3	31.6766666666667	11.8526213696943
Sm_t00003350-RA	49.43	56.78	55.12	53.7766666666667	3.8547416688195
Sm_t00003352-RA	100	100	100	100	0
Sm_t00003353-RA	13.55	8.85	15.41	12.6033333333333	3.38090717608948
Sm_t00003354-RA	13.32	8.87	9.45	10.5466666666667	2.41922163791029
Sm_t00003355-RA	41.52	40.24	42.64	41.4666666666667	1.20088855991442
Sm_t00003356-RA	28.91	16.83	21.4	22.38	6.09933602943796
Sm_t00003357-RA	23.95	12.96	18.66	18.5233333333333	5.49627449581381
Sm_t00003358-RA	13.25	13.92	10.66	12.61	1.72165617938077
Sm_t00003361-RA	22.71	20.25	31.13	24.6966666666667	5.70558790426835
Sm_t00003362-RA	24.27	22.96	20.05	22.4266666666667	2.15996141940853
Sm_t00003363-RA	25.85	15.4	15.88	19.0433333333333	5.89962993189686
Sm_t00003366-RA	16.1	8.25	25.28	16.5433333333333	8.52365140848295
Sm_t00003367-RA	NA	33.24	15.62	24.43	12.459221484507
Sm_t00003368-RA	10.69	22.09	27.93	20.2366666666667	8.76815449985533
Sm_t00003369-RA	6.83	2.92	8.87	6.20666666666667	3.0235795563096
Sm_t00003370-RA	16.92	13.78	9.47	13.39	3.74028073812649
Sm_t00003371-RA	62.12	72.51	67.83	67.4866666666667	5.20350202587963
Sm_t00003374-RA	25.31	24.31	28.61	26.0766666666667	2.25018517756502
Sm_t00003375-RA	34.86	44.12	39.1	39.36	4.63547192850954
Sm_t00003376-RA	43.66	28.02	36.02	35.9	7.8206905065985
Sm_t00003380-RA	NA	28.27	32.19	30.23	2.77185858225126
Sm_t00003382-RA	26.95	18.52	12.26	19.2433333333333	7.3716642173483
Sm_t00003383-RA	19.48	7.57	18.48	15.1766666666667	6.60651446175162
Sm_t00003384-RA	20.56	17.16	21.64	19.7866666666667	2.3379763329284
Sm_t00003385-RA	7.8	16	16.73	13.51	4.95845742141646
Sm_t00003386-RA	11.81	10.09	10.38	10.76	0.920814856526544
Sm_t00003387-RA	9.12	15.13	14.94	13.0633333333333	3.41634795261451
Sm_t00003388-RA	23.99	28.03	22.04	24.6866666666667	3.05516502554827
Sm_t00003390-RA	23.44	22.42	18.77	21.5433333333333	2.4553275409471
Sm_t00003391-RA	23.88	15.14	24.68	21.2333333333333	5.29211992809435
Sm_t00003392-RA	NA	15.57	21.01	18.29	3.84666088965482
Sm_t00003394-RA	41.45	21.03	12.83	25.1033333333333	14.7383897808863
Sm_t00003400-RA	60.22	44.83	49.48	51.51	7.89326928465006
Sm_t00003408-RA	35.78	64.9	34.88	45.1866666666667	17.0781771080327
Sm_t00003409-RA	19.1	49.2	26.33	31.5433333333333	15.7126265574325
Sm_t00003410-RA	27.71	20.93	23.47	24.0366666666667	3.42533696639226
Sm_t00003412-RA	41.95	40.04	33.58	38.5233333333333	4.38627784497669
Sm_t00003414-RA	41.64	38.3	33.92	37.9533333333333	3.87165769836815
Sm_t00003415-RA	16.43	12.91	14.62	14.6533333333333	1.76023672650395
Sm_t00003416-RA	21.88	7.89	6.25	12.0066666666667	8.58978657088366
Sm_t00003417-RA	16.71	14.33	18.15	16.3966666666667	1.92917944560202
Sm_t00003420-RA	5	14.46	11.11	10.19	4.79663423662885
Sm_t00003422-RA	16.07	9.74	6.32	10.71	4.9468474809721
Sm_t00003425-RA	26.9	17.21	12.58	18.8966666666667	7.30747790508691
Sm_t00003426-RA	27.82	14.71	12.49	18.34	8.28461827726541
Sm_t00003427-RA	31.46	19.79	25.96	25.7366666666667	5.83820463270459
Sm_t00003428-RA	19.57	29.79	23.89	24.4166666666667	5.13031513002207
