gene	bias1	bias2	bias3	mean	SD
Sm_t00002383-RA	30.96	22.39	24.04	25.7966666666667	4.54704666056258
Sm_t00002384-RA	12.97	7.41	16.31	12.23	4.4959092517532
Sm_t00002385-RA	12.87	15.45	19.5	15.94	3.34205026892176
Sm_t00002386-RA	5	6.55	14.21	8.58666666666667	4.93123040765014
Sm_t00002387-RA	17.68	19.7	17.54	18.3066666666667	1.20869075173649
Sm_t00002388-RA	33.49	39.82	33.44	35.5833333333333	3.66914613136808
Sm_t00002393-RA	12.87	15.5	29.4	19.2566666666667	8.88226510150048
Sm_t00002396-RA	48.5	36.8	NA	42.65	8.27314933988261
Sm_t00002397-RA	4.35	10.39	14.4	9.71333333333333	5.05905458888648
Sm_t00002398-RA	33.41	33.15	21.33	29.2966666666667	6.90056036371926
Sm_t00002399-RA	1.92	10.46	2.43	4.93666666666667	4.79013917682288
Sm_t00002400-RA	27.88	20.33	13.61	20.6066666666667	7.1390218751124
Sm_t00002401-RA	29.79	29.89	25.72	28.4666666666667	2.37920855187883
Sm_t00002402-RA	74.52	81.3	83.33	79.7166666666667	4.6134838607427
Sm_t00002403-RA	56.09	65.85	73.94	65.2933333333333	8.93801059147578
Sm_t00002404-RA	33.96	33.92	34.71	34.1966666666667	0.445009363197375
Sm_t00002407-RA	28.58	22.8	25.87	25.75	2.89186790846332
Sm_t00002408-RA	30.87	32.58	39.64	34.3633333333333	4.64902498738535
Sm_t00002409-RA	46.66	43.63	39.13	43.14	3.7888388722668
Sm_t00002411-RA	58.86	46.77	NA	52.815	8.54892098454536
Sm_t00002412-RA	20.96	29.1	36.65	28.9033333333333	7.84684862434171
Sm_t00002413-RA	19.06	14.63	21.14	18.2766666666667	3.32494110223525
Sm_t00002414-RA	16.4	18.2	13.2	15.9333333333333	2.53245598842968
Sm_t00002416-RA	69.76	67.83	71	69.53	1.59746674456779
Sm_t00002417-RA	47.24	29.47	NA	38.355	12.565287501685
Sm_t00002418-RA	9.29	12.34	13.21	11.6133333333333	2.05855127051364
Sm_t00002419-RA	60.87	58.62	48.15	55.88	6.7882471964418
Sm_t00002421-RA	34.16	18.46	37.88	30.1666666666667	10.3074794849824
Sm_t00002422-RA	40.74	44.89	46.85	44.16	3.11972755220708
Sm_t00002423-RA	35.41	32.38	33.44	33.7433333333333	1.5376063648845
Sm_t00002424-RA	10.31	15.48	17.65	14.48	3.77079567200346
Sm_t00002425-RA	8.25	12.96	21.01	14.0733333333333	6.45244398141769
Sm_t00002426-RA	14.06	13.05	17.08	14.73	2.09687863263471
Sm_t00002428-RA	45.11	19.91	NA	32.51	17.819090885901
Sm_t00002430-RA	35.47	23.82	15.49	24.9266666666667	10.0358673433507
Sm_t00002431-RA	7.27	14.56	6.57	9.46666666666667	4.42482014700409
Sm_t00002433-RA	38.1	35.32	30.23	34.55	3.99110260454426
Sm_t00002434-RA	48.05	36.07	42.2	42.1066666666667	5.99054532854341
Sm_t00002435-RA	35.57	29.54	37.26	34.1233333333333	4.05823032039008
Sm_t00002436-RA	12.4	8.01	11.55	10.6533333333333	2.32831126212397
Sm_t00002437-RA	5.78	1.93	15.84	7.85	7.18231856714808
Sm_t00002440-RA	53.3	56.69	63.9	57.9633333333333	5.41350471814086
Sm_t00002441-RA	17.53	15.33	21.88	18.2466666666667	3.33329166640625
Sm_t00002442-RA	54.69	52.29	63.53	56.8366666666667	5.91950448376664
Sm_t00002448-RA	14.74	9	29.03	17.59	10.3146546233987
Sm_t00002449-RA	35.6	44.61	36.01	38.74	5.08770085598593
Sm_t00002450-RA	56.57	19.64	NA	38.105	26.1134534292192
Sm_t00002451-RA	36.81	37.53	26.25	33.53	6.31493467899708
Sm_t00002452-RA	52.67	47.93	63.62	54.74	8.04721691021188
Sm_t00002453-RA	10.95	17.59	27.7	18.7466666666667	8.43469224888101
Sm_t00002459-RA	18.23	17.9	34.87	23.6666666666667	9.7037741798402
Sm_t00002460-RA	32.32	46.15	30.8	36.4233333333333	8.45775580951196
Sm_t00002461-RA	20.03	21.12	21	20.7166666666667	0.597689997685533
Sm_t00002464-RA	43.78	40.3	41.1	41.7266666666667	1.82267203120401
Sm_t00002465-RA	11.39	19.13	22.67	17.73	5.76884737187595
Sm_t00002466-RA	9.66	14.95	22.96	15.8566666666667	6.69619543721159
Sm_t00002467-RA	53.16	49.46	64.12	55.58	7.62372612309755
Sm_t00002468-RA	29.34	29.44	31.67	30.15	1.31730786075238
Sm_t00002469-RA	5.29	14.44	15.63	11.7866666666667	5.65765263455908
Sm_t00002472-RA	44.83	45.76	29.8	40.13	8.95811922224749
Sm_t00002473-RA	30.57	32.3	NA	31.435	1.22329473145272
Sm_t00002475-RA	75.12	33.5	NA	54.31	29.4297842329841
Sm_t00002476-RA	10.17	32.35	7.94	16.82	13.4955140694973
Sm_t00002477-RA	18.1	11.56	45.06	24.9066666666667	17.7569854798987
Sm_t00002478-RA	0.62	11.37	10.82	7.60333333333333	6.05399317255424
Sm_t00002479-RA	30.27	20.63	38.26	29.72	8.82785931016121
Sm_t00002480-RA	28.63	42.56	37.63	36.2733333333333	7.06340097497893
Sm_t00002481-RA	66.15	42.86	NA	54.505	16.4685169338347
Sm_t00002482-RA	19.86	3.57	15.69	13.04	8.46214511811278
Sm_t00002483-RA	3.98	17.68	13.91	11.8566666666667	7.07704976196532
Sm_t00002484-RA	17.98	15.97	33.28	22.41	9.4671907131947
Sm_t00002487-RA	4.79	6.46	17.63	9.62666666666667	6.98120572203207
Sm_t00002488-RA	5.67	7.91	14.04	9.20666666666667	4.3330397336435
Sm_t00002493-RA	19.05	3.92	4.23	9.06666666666667	8.64720956918088
Sm_t00002494-RA	9.15	20.98	NA	15.065	8.36507322143686
Sm_t00002495-RA	28.55	18.5	NA	23.525	7.1064231509248
Sm_t00002497-RA	21.66	18.12	25.73	21.8366666666667	3.80807475416822
Sm_t00002498-RA	12.8	31.42	8.61	17.61	12.1419150054676
Sm_t00002503-RA	29.75	21.45	19.04	23.4133333333333	5.61845471044604
Sm_t00002504-RA	5.81	11.05	3.42	6.76	3.90270419068625
Sm_t00002505-RA	30.18	27.6	18.18	25.32	6.31654969108927
Sm_t00002506-RA	18.98	29.44	24.69	24.37	5.23733710963883
Sm_t00002507-RA	18.95	15.89	21.22	18.6866666666667	2.67473986274055
Sm_t00002508-RA	4.29	3.02	6.51	4.60666666666667	1.76641822152437
Sm_t00002509-RA	16.98	22.37	16.74	18.6966666666667	3.18346247556546
Sm_t00002510-RA	17.04	26.63	NA	21.835	6.78115403157899
Sm_t00002512-RA	10.82	10.43	16.1	12.45	3.16700173665882
Sm_t00002514-RA	18.59	16.48	4.81	13.2933333333333	7.42214479334197
Sm_t00002516-RA	100	100	100	100	0
Sm_t00002518-RA	30.31	29.37	39.36	33.0133333333333	5.51643302627099
Sm_t00002519-RA	20.46	13.26	12.42	15.38	4.41941172555805
Sm_t00002520-RA	37.5	100	NA	68.75	44.1941738241592
Sm_t00002521-RA	37.5	100	NA	68.75	44.1941738241592
Sm_t00002522-RA	10	33.33	NA	21.665	16.4968012050822
Sm_t00002526-RA	16.91	13.79	22.31	17.67	4.31054520913538
Sm_t00002527-RA	18.88	26.84	NA	22.86	5.62856997824492
Sm_t00002530-RA	30.37	32.19	27.05	29.87	2.60622332120638
Sm_t00002531-RA	17.65	6.67	NA	12.16	7.76403245742829
Sm_t00002532-RA	14.85	12.57	18.08	15.1666666666667	2.76861577928996
Sm_t00002533-RA	18.12	23.54	40.17	27.2766666666667	11.4901102402602
Sm_t00002534-RA	100	14.07	7.86	40.6433333333333	51.4980721322006
Sm_t00002535-RA	48.18	45.67	58.39	50.7466666666667	6.73724226470544
Sm_t00002536-RA	4.25	25.05	18.16	15.82	10.5955981426251
Sm_t00002537-RA	44.61	38.26	40.62	41.1633333333333	3.20967807316144
Sm_t00002538-RA	25.64	15.52	NA	20.58	7.15592062560786
Sm_t00002539-RA	22.47	25.71	NA	24.09	2.29102597104442
Sm_t00002540-RA	28.25	28.26	NA	28.255	0.00707106781186658
Sm_t00002542-RA	14.7	18.86	18.28	17.28	2.25308677152035
Sm_t00002543-RA	11.45	10.37	18.21	13.3433333333333	4.24910971067274
Sm_t00002544-RA	13.05	19.43	29.07	20.5166666666667	8.06509351051389
Sm_t00002545-RA	22.31	33.04	25.36	26.9033333333333	5.52898122020082
Sm_t00002546-RA	63.65	52.77	46.8	54.4066666666667	8.54339706049844
Sm_t00002547-RA	9.23	8	14.48	10.57	3.44155488115474
Sm_t00002550-RA	11.15	20.03	56.54	29.24	24.0557914024877
Sm_t00002551-RA	17.07	13.24	12.98	14.43	2.29
Sm_t00002553-RA	19.32	17.51	14.12	16.9833333333333	2.63970326615196
Sm_t00002554-RA	11.56	10.82	13.91	12.0966666666667	1.61339187221621
Sm_t00002557-RA	47.38	57.69	NA	52.535	7.2902709140333
Sm_t00002558-RA	12.35	13.29	14.74	13.46	1.2040348832156
Sm_t00002559-RA	11.36	10.02	15.03	12.1366666666667	2.59372961839382
Sm_t00002560-RA	16.8	12.29	12.05	13.7133333333333	2.67582386067045
Sm_t00002561-RA	36.04	27.6	NA	31.82	5.96798123321446
Sm_t00002562-RA	16.42	17.34	35.07	22.9433333333333	10.5120708394366
Sm_t00002565-RA	24.53	15.56	26.49	22.1933333333333	5.82762673249869
Sm_t00002566-RA	18.86	8.54	14.51	13.97	5.18114852132228
Sm_t00002567-RA	11.26	14.16	19.67	15.03	4.27196676017031
Sm_t00002569-RA	26.99	30.93	20.95	26.29	5.02668877095052
Sm_t00002570-RA	16.02	11.95	17.54	15.17	2.89031140190811
Sm_t00002572-RA	28.03	31.88	NA	29.955	2.72236110756821
Sm_t00002573-RA	9.4	13.66	7.11	10.0566666666667	3.32400862413643
Sm_t00002574-RA	50.22	41.86	NA	46.04	5.91141269071954
Sm_t00002575-RA	27.42	32.98	15.3	25.2333333333333	9.04056045460309
Sm_t00002576-RA	6.71	6.58	4.87	6.05333333333333	1.0268560431401
Sm_t00002577-RA	15.81	5.81	5.86	9.16	5.75912319715423
Sm_t00002578-RA	36.91	35.42	NA	36.165	1.05358910396795
Sm_t00002580-RA	10.98	7.76	14.27	11.0033333333333	3.25506272341
Sm_t00002581-RA	10.45	7.32	12.9	10.2233333333333	2.79689709022934
Sm_t00002584-RA	6.72	29.86	NA	18.29	16.3624509166567
Sm_t00002586-RA	17.23	22.76	20.3	20.0966666666667	2.77060161938402
Sm_t00002587-RA	63.83	61.55	62.62	62.6666666666667	1.14071614932609
Sm_t00002588-RA	33.23	26.24	38.1	32.5233333333333	5.96149589728395
Sm_t00002589-RA	31.13	29.43	29.46	30.0066666666667	0.972950838086556
Sm_t00002590-RA	11.65	21.47	28.79	20.6366666666667	8.60033332687363
Sm_t00002591-RA	19.75	25.25	NA	22.5	3.88908729652601
Sm_t00002593-RA	49.51	43.68	43.17	45.4533333333333	3.52241867661034
Sm_t00002596-RA	27.48	33.38	46.39	35.75	9.67521059202331
Sm_t00002597-RA	45.57	38.31	36.07	39.9833333333333	4.96613867439617
Sm_t00002598-RA	27.47	27.26	31.09	28.6066666666667	2.15319142979284
Sm_t00002600-RA	16.65	31.5	NA	24.075	10.5005357006202
Sm_t00002606-RA	23.53	0	17.89	13.8066666666667	12.2849677790922
Sm_t00002608-RA	39.02	46.5	NA	42.76	5.28915872327537
Sm_t00002609-RA	18.93	19.15	16.07	18.05	1.71825492869946
Sm_t00002610-RA	11.52	11.39	13.03	11.98	0.911646861454587
Sm_t00002611-RA	34.99	35.72	47.33	39.3466666666667	6.92339752818898
Sm_t00002612-RA	69.41	64.18	63.38	65.6566666666667	3.27500127226438
Sm_t00002614-RA	0	1.54	18.18	6.57333333333333	10.0811176629049
Sm_t00002616-RA	9.8	12.6	35.53	19.31	14.11652577655
Sm_t00002617-RA	8.82	10.3	24.52	14.5466666666667	8.66880230097176
Sm_t00002618-RA	34.65	21.09	27.78	27.84	6.78019911212053
Sm_t00002619-RA	20.86	15.47	14.18	16.8366666666667	3.54350579699446
Sm_t00002621-RA	24.67	27	26.81	26.16	1.29387016350173
Sm_t00002622-RA	17.57	10.89	1.89	10.1166666666667	7.86855344604924
Sm_t00002623-RA	17.57	19.98	12.33	16.6266666666667	3.91127004096282
Sm_t00002624-RA	22.42	25.95	30.1	26.1566666666667	3.84416874412835
Sm_t00002625-RA	24.07	29.32	11.92	21.77	8.92510504139867
Sm_t00002626-RA	25.69	40.54	14.1	26.7766666666667	13.2534536379516
Sm_t00002627-RA	21.19	28.11	9.9	19.7333333333333	9.19197657380247
Sm_t00002628-RA	10.14	21.55	17.1	16.2633333333333	5.75082892575786
Sm_t00002629-RA	27.95	14.06	33.6	25.2033333333333	10.0553982185358
Sm_t00002630-RA	6.97	3.46	2.66	4.36333333333333	2.29260405071031
Sm_t00002633-RA	13.61	30.02	39.94	27.8566666666667	13.2976401415188
Sm_t00002635-RA	18.03	12.22	21.47	17.24	4.67532886543824
Sm_t00002636-RA	18.68	18.86	15.6	17.7133333333333	1.83241188965072
Sm_t00002637-RA	30.12	26.86	36.7	31.2266666666667	5.0124777638742
Sm_t00002638-RA	14.52	15.43	23.95	17.9666666666667	5.2016567873451
Sm_t00002640-RA	50.67	28.82	NA	39.745	15.4502831689261
Sm_t00002642-RA	15.49	8.17	10.41	11.3566666666667	3.75069771287068
Sm_t00002644-RA	28.35	17.52	NA	22.935	7.65796644025031
Sm_t00002645-RA	11.4	12.42	NA	11.91	0.721248916810278
Sm_t00002647-RA	16.38	32.35	NA	24.365	11.2924952955492
Sm_t00002648-RA	25.51	45.26	36.6	35.79	9.89988383770234
Sm_t00002649-RA	32.94	34.3	32.98	33.4066666666667	0.773907832583011
Sm_t00002650-RA	35.2	38.23	41.63	38.3533333333333	3.21677374605883
Sm_t00002652-RA	2.95	3.94	11.85	6.24666666666667	4.87781030108115
Sm_t00002653-RA	30.04	35.36	NA	32.7	3.76180807591243
Sm_t00002654-RA	53.84	50.84	59.83	54.8366666666667	4.57712063783918
Sm_t00002655-RA	5.09	10.91	4.47	6.82333333333333	3.55270788741959
Sm_t00002656-RA	34.84	36.49	26.37	32.5666666666667	5.42951501824365
Sm_t00002657-RA	17.83	16.99	5.34	13.3866666666667	6.9812630184898
Sm_t00002659-RA	13.73	11.34	19.21	14.76	4.03483580830745
Sm_t00002660-RA	1.38	9.13	25.15	11.8866666666667	12.1224021271913
Sm_t00002661-RA	8.82	36.31	39.37	28.1666666666667	16.8244177710057
Sm_t00002663-RA	23.14	23.97	31.8	26.3033333333333	4.77830862683998
Sm_t00002664-RA	15.67	15.55	22.73	17.9833333333333	4.11117177132425
Sm_t00002665-RA	44.27	17.97	54.44	38.8933333333333	18.8201124686685
Sm_t00002666-RA	11.05	19.66	27.42	19.3766666666667	8.18867714184247
Sm_t00002667-RA	17.34	25.2	17.96	20.1666666666667	4.37000381388087
Sm_t00002668-RA	39.47	30.13	NA	34.8	6.60437733628235
Sm_t00002669-RA	50.35	13.76	12.11	25.4066666666667	21.6173086514796
Sm_t00002670-RA	18	18.46	21.34	19.2666666666667	1.81023018794112
Sm_t00002671-RA	14.66	5.41	9.13	9.73333333333333	4.6544208375837
Sm_t00002672-RA	13.02	11.38	8.33	10.91	2.38006302437562
Sm_t00002673-RA	8.09	12.46	22.03	14.1933333333333	7.12981299427505
Sm_t00002674-RA	21.25	19.32	13.64	18.07	3.95599544994683
Sm_t00002678-RA	25.88	26.24	32.71	28.2766666666667	3.84359640614534
Sm_t00002679-RA	16.99	21.91	22.56	20.4866666666667	3.04559244373461
Sm_t00002680-RA	23.19	20.84	28.07	24.0333333333333	3.68803922611099
Sm_t00002681-RA	54.62	64.79	54.31	57.9066666666667	5.96315632306695
Sm_t00002682-RA	21.29	19.08	28.19	22.8533333333333	4.75195047673409
Sm_t00002683-RA	62.15	47.8	62.45	57.4666666666667	8.37292262793186
Sm_t00002684-RA	12.11	11.83	12.9	12.28	0.554887375960204
Sm_t00002687-RA	51.95	35.59	40.78	42.7733333333333	8.36016945601782
Sm_t00002689-RA	32.58	58.12	30.5	40.4	15.3811703065794
Sm_t00002690-RA	14.74	11.9	17.83	14.8233333333333	2.96587817236874
Sm_t00002692-RA	29.89	23.51	22.96	25.4533333333333	3.85209466827249
Sm_t00002693-RA	10.72	13.49	18.57	14.26	3.98124352432754
Sm_t00002694-RA	10.97	8.72	13.17	10.9533333333333	2.22504681598688
Sm_t00002695-RA	100	100	100	100	0
Sm_t00002696-RA	17.51	7.6	12.5	12.5366666666667	4.95510174803034
Sm_t00002703-RA	13.04	60	NA	36.52	33.2057344445203
Sm_t00002714-RA	35.74	25.17	20.1	27.0033333333333	7.97955094810061
Sm_t00002715-RA	46.9	25.1	NA	36	15.4149278298667
Sm_t00002720-RA	17.48	14.51	NA	15.995	2.10010714012405
Sm_t00002721-RA	18.5	24.44	28.03	23.6566666666667	4.81304823717084
Sm_t00002726-RA	38.32	25.42	NA	31.87	9.12167747730646
Sm_t00002727-RA	38.9	31.05	38.87	36.2733333333333	4.52356422893865
Sm_t00002731-RA	18	7.69	42.11	22.6	17.6650530709647
Sm_t00002732-RA	30.87	37.36	37.25	35.16	3.715656065892
Sm_t00002733-RA	10.33	15.54	8.32	11.3966666666667	3.7263163222321
Sm_t00002734-RA	25.07	4	8.15	12.4066666666667	11.1613454983408
Sm_t00002736-RA	21.44	22.89	26.54	23.6233333333333	2.62789522875881
Sm_t00002737-RA	55.17	61.79	57.78	58.2466666666667	3.33458143300375
Sm_t00002739-RA	20.38	16.89	20.61	19.2933333333333	2.08452232737703
Sm_t00002740-RA	64.71	60	NA	62.355	3.33047293938863
Sm_t00002745-RA	62.11	55.65	58.7	58.82	3.23167139418599
Sm_t00002749-RA	5.97	9.47	3.16	6.2	3.16128138576749
Sm_t00002750-RA	22.06	25.14	29.41	25.5366666666667	3.69102063572304
Sm_t00002751-RA	40.58	14.51	12.7	22.5966666666667	15.6002959373639
Sm_t00002753-RA	25.54	19.13	26.56	23.7433333333333	4.0276833705411
Sm_t00002754-RA	18.89	27.6	25.29	23.9266666666667	4.51220936275494
Sm_t00002759-RA	19.12	26.56	34.27	26.65	7.57540097948617
Sm_t00002760-RA	18.29	20.7	28.6	22.53	5.39311598243539
Sm_t00002761-RA	1.75	4.11	18.54	8.13333333333333	9.08935824650637
Sm_t00002762-RA	70.21	100	100	90.07	17.199264519159
Sm_t00002763-RA	17.75	28.26	30.26	25.4233333333333	6.72012152667891
Sm_t00002764-RA	4.76	5.81	34.45	15.0066666666667	16.8466030205894
Sm_t00002789-RA	51.61	52.86	45.17	49.88	4.12658454414786
Sm_t00002805-RA	52.83	40.98	NA	46.905	8.37921535706059
Sm_t00002812-RA	31.77	41.29	27.95	33.67	6.86996360980173
Sm_t00002816-RA	15.97	19.05	13.96	16.3266666666667	2.5636757465275
Sm_t00002822-RA	14.85	29.35	6.35	16.85	11.629703349613
Sm_t00002825-RA	48.58	47.77	51.76	49.37	2.10905191970231
Sm_t00002831-RA	14.96	16.51	18.2	16.5566666666667	1.62050403681488
Sm_t00002836-RA	15.73	7.98	14.65	12.7866666666667	4.19757469657579
Sm_t00002837-RA	14.15	21.48	21.44	19.0233333333333	4.22047785604111
Sm_t00002838-RA	71.58	68.15	64.53	68.0866666666667	3.52542668812348
Sm_t00002842-RA	32.19	28.73	33.9	31.6066666666667	2.63390078274284
Sm_t00002855-RA	22.43	17.61	32.29	24.11	7.48280695995827
Sm_t00002856-RA	34.68	22.21	17.22	24.7033333333333	8.99307696694148
Sm_t00002857-RA	10.26	10.26	27.4	15.9733333333333	9.89578361391018
Sm_t00002859-RA	21.53	42.45	37.3	33.76	10.9000137614592
Sm_t00002864-RA	29	25.78	24.56	26.4466666666667	2.29384684173406
Sm_t00002876-RA	100	55.02	66.67	73.8966666666667	23.3445632500018
Sm_t00002877-RA	36.04	60.31	NA	48.175	17.1614815793975
Sm_t00002880-RA	62.82	65.34	66.92	65.0266666666667	2.06788136345713
Sm_t00002881-RA	56.74	55.56	59.38	57.2266666666667	1.95594819290628
Sm_t00002883-RA	100	100	NA	100	0
Sm_t00002884-RA	49.77	48.51	42.17	46.8166666666667	4.07314784083924
Sm_t00002886-RA	41.43	43.25	25.91	36.8633333333333	9.52941411280533
Sm_t00002887-RA	39.27	16.85	NA	28.06	15.8533340342024
Sm_t00002889-RA	30.75	33.64	31.1	31.83	1.57724443254684
Sm_t00002901-RA	16.57	22.85	19.49	19.6366666666667	3.14256795206298
Sm_t00002902-RA	9.01	6.98	9.64	8.54333333333333	1.39004796080327
Sm_t00002903-RA	13.13	17.65	NA	15.39	3.19612265096319
Sm_t00002905-RA	40.56	39.13	27.06	35.5833333333333	7.41597150300171
Sm_t00002906-RA	19.6	16.01	19.99	18.5333333333333	2.19395381294441
Sm_t00002907-RA	13.32	15.55	20.65	16.5066666666667	3.75747699039306
Sm_t00002911-RA	3.51	5.7	7.62	5.61	2.05647757099366
Sm_t00002916-RA	14.16	11.17	19.44	14.9233333333333	4.18750920396999
Sm_t00002918-RA	29.15	34.16	29.79	31.0333333333333	2.72661572894556
Sm_t00002926-RA	82.23	41.18	55.66	59.69	20.8196133489554
Sm_t00002927-RA	12.73	11.51	NA	12.12	0.862670273047588
Sm_t00002930-RA	15.51	28.85	NA	22.18	9.43280446102854
Sm_t00002931-RA	58.52	65.22	49.41	57.7166666666667	7.93555501104575
Sm_t00002932-RA	6.32	10.11	12.61	9.68	3.16697016089511
Sm_t00002933-RA	19.27	23.11	32.48	24.9533333333333	6.79517721132667
Sm_t00002934-RA	42.57	36.4	44.7	41.2233333333333	4.3107578606706
Sm_t00002936-RA	19.24	46.51	NA	32.875	19.2828019229572
Sm_t00002937-RA	19.33	16.75	21.33	19.1366666666667	2.29611265693418
Sm_t00002939-RA	64.89	62.3	NA	63.595	1.83140656327316
Sm_t00002941-RA	3.36	6.33	7.38	5.69	2.08501798553394
Sm_t00002942-RA	10.44	19.89	25.37	18.5666666666667	7.55245876078336
Sm_t00002943-RA	18.2	11.92	38.43	22.85	13.8532270608692
Sm_t00002947-RA	22.48	18.43	36.96	25.9566666666667	9.74195223419481
Sm_t00002949-RA	18.28	12.38	11.82	14.16	3.57899427213847
Sm_t00002951-RA	48.92	37.54	NA	43.23	8.04687516990291
Sm_t00002956-RA	10.2	12.32	19.5	14.0066666666667	4.874026398506
Sm_t00002957-RA	24.87	21.6	39.81	28.76	9.70824906973446
Sm_t00002958-RA	26.89	25.99	26.61	26.4966666666667	0.460579345317758
Sm_t00002959-RA	47.66	39.77	49.46	45.63	5.154095458953
Sm_t00002960-RA	100	100	NA	100	0
Sm_t00002962-RA	12.55	15	24.7	17.4166666666667	6.42540530498531
Sm_t00002963-RA	29.05	17.44	NA	23.245	8.20950972957582
Sm_t00002965-RA	2.91	4.73	34.54	14.06	17.759529836119
Sm_t00002967-RA	30.41	36.2	NA	33.305	4.09414826307011
Sm_t00002968-RA	55.63	45.35	NA	50.49	7.26905771059771
Sm_t00002969-RA	25.54	26.41	36.99	29.6466666666667	6.37437317179763
Sm_t00002971-RA	43.95	100	NA	71.975	39.633335085506
Sm_t00002975-RA	18.91	25.07	22.82	22.2666666666667	3.11705523424487
Sm_t00002976-RA	65.09	51.92	57.4	58.1366666666667	6.6158320212452
Sm_t00002986-RA	31.39	31.04	29.79	30.74	0.841130192063037
Sm_t00002989-RA	35.69	43.39	NA	39.54	5.44472221513642
Sm_t00002990-RA	73.96	60	NA	66.98	9.8712106653642
Sm_t00002991-RA	20.75	13.43	44	26.06	15.9617762169503
Sm_t00002994-RA	11.77	18.58	10.63	13.66	4.29880215874143
Sm_t00002995-RA	51	41.56	54.55	49.0366666666667	6.71386873071952
Sm_t00002996-RA	13.76	13.4	18.57	15.2433333333333	2.88659545716634
Sm_t00002997-RA	10.23	5.47	17.56	11.0866666666667	6.09035576410224
Sm_t00002999-RA	8.32	26.73	23.13	19.3933333333333	9.75725542011345
Sm_t00003000-RA	37.62	40.65	14.88	31.05	14.085343446292
Sm_t00003001-RA	53.39	45.01	42.63	47.01	5.65193772081752
Sm_t00003002-RA	11.42	12.71	27.04	17.0566666666667	8.66984621163105
Sm_t00003003-RA	10.04	11.11	5.93	9.02666666666667	2.73463586850852
Sm_t00003004-RA	13.47	12.95	19.43	15.2833333333333	3.60051848118203
Sm_t00003008-RA	60.02	57.28	63.61	60.3033333333333	3.17449733553729
Sm_t00003009-RA	20.72	25.33	26.06	24.0366666666667	2.89541591715825
Sm_t00003013-RA	61.26	50.62	42.88	51.5866666666667	9.22805143751016
Sm_t00003014-RA	16.02	33.35	NA	24.685	12.2541605179629
Sm_t00003015-RA	30.11	25.28	53.71	36.3666666666667	15.2126800181077
Sm_t00003016-RA	27.92	27.99	41.29	32.4	7.69904539537208
Sm_t00003017-RA	18.52	11.86	NA	15.19	4.70933116270241
Sm_t00003018-RA	15.3	16.82	12.14	14.7533333333333	2.38741142942169
Sm_t00003019-RA	15.2	12.43	20.22	15.95	3.94878462314672
Sm_t00003020-RA	57.91	62.28	48.72	56.3033333333333	6.9213028638641
Sm_t00003021-RA	16.64	12.31	25.01	17.9866666666667	6.45620889790079
Sm_t00003023-RA	20.34	35.35	11.63	22.44	11.9986290883584
Sm_t00003024-RA	32.17	27.48	34	31.2166666666667	3.36292035786358
Sm_t00003026-RA	21.89	26.41	26.35	24.8833333333333	2.59247629368782
Sm_t00003028-RA	33.25	35.22	44.42	37.63	5.96223951212965
Sm_t00003029-RA	20.72	21.47	10.65	17.6133333333333	6.04207194043015
Sm_t00003030-RA	41.98	41.94	NA	41.96	0.0282842712474613
Sm_t00003032-RA	66.92	68.66	70.31	68.63	1.6951991033504
Sm_t00003037-RA	27.26	32.43	32.22	30.6366666666667	2.9261635862223
Sm_t00003038-RA	32.14	28.32	43.11	34.5233333333333	7.67764503824795
Sm_t00003039-RA	11.67	40.8	NA	26.235	20.5980205359641
Sm_t00003040-RA	100	100	NA	100	0
Sm_t00003044-RA	61.21	55.06	62.84	59.7033333333333	4.10300296530886
Sm_t00003045-RA	34.23	48.53	NA	41.38	10.1116269709676
Sm_t00003046-RA	37.41	42.57	46.1	42.0266666666667	4.37040425285046
Sm_t00003047-RA	10.99	17.72	26.85	18.52	7.96020728373326
Sm_t00003048-RA	16.17	22.22	36.07	24.82	10.2015930128583
Sm_t00003049-RA	41.9	43.33	NA	42.615	1.01116269709676
Sm_t00003051-RA	21.12	18.7	16.28	18.7	2.42
Sm_t00003052-RA	45.11	29.41	44.48	39.6666666666667	8.88811753597652
Sm_t00003053-RA	14.35	15.23	31.74	20.44	9.79597366268407
Sm_t00003055-RA	7.34	8.29	1.64	5.75666666666667	3.59664195234017
Sm_t00003056-RA	3.95	17.67	21.55	14.39	9.247096841712
Sm_t00003057-RA	21.47	16.74	23.95	20.72	3.66304518126654
Sm_t00003059-RA	57	64.06	50.46	57.1733333333333	6.80165666094176
Sm_t00003061-RA	23.01	32.58	NA	27.795	6.76701189595526
Sm_t00003062-RA	42.65	49.39	26.94	39.66	11.5197960051383
Sm_t00003064-RA	16.71	19.26	21.69	19.22	2.4902409521972
Sm_t00003072-RA	100	100	100	100	0
Sm_t00003083-RA	58.4	54.38	64.66	59.1466666666667	5.1805147749363
Sm_t00003084-RA	6.87	10.47	16.3	11.2133333333333	4.75874283118276
Sm_t00003085-RA	21.79	43.82	NA	32.805	15.5775623895396
Sm_t00003087-RA	13.23	22.29	20.79	18.77	4.85604777571226
Sm_t00003088-RA	26.47	35.25	20.46	27.3933333333333	7.43810683798864
Sm_t00003089-RA	30.31	39.92	32.45	34.2266666666667	5.04533778188669
Sm_t00003091-RA	14.03	29.42	31.45	24.9666666666667	9.52566183177491
Sm_t00003092-RA	13.4	19.93	24.6	19.31	5.62568218085594
