gene	bias1	bias2	bias3	mean	SD
Sm_t00001185-RA	NA	45.84	52.43	49.135	4.65983368801935
Sm_t00001186-RA	NA	67.18	49.06	58.12	12.8127748751002
Sm_t00001187-RA	20.39	22.85	11.13	18.1233333333333	6.18004314979542
Sm_t00001188-RA	33.03	20.32	25.31	26.22	6.40367863028744
Sm_t00001189-RA	52.64	64.89	60.1	59.21	6.17330543550212
Sm_t00001190-RA	4.09	22.25	15.74	14.0266666666667	9.20043658384391
Sm_t00001191-RA	25.18	42.17	46.06	37.8033333333333	11.1038026519447
Sm_t00001194-RA	41.62	23.15	29.18	31.3166666666667	9.41855792217329
Sm_t00001195-RA	15.34	23.03	23.12	20.4966666666667	4.46603104930243
Sm_t00001198-RA	79.62	100	77.14	85.5866666666667	12.5437527611689
Sm_t00001199-RA	15.81	22.19	23.58	20.5266666666667	4.14345668896555
Sm_t00001200-RA	33.64	24.84	22.42	26.9666666666667	5.90458578846419
Sm_t00001202-RA	17.31	11.93	16.38	15.2066666666667	2.87552314080992
Sm_t00001203-RA	20.01	17.26	13.53	16.9333333333333	3.25232737179598
Sm_t00001204-RA	14.71	0.67	8.78	8.05333333333333	7.04815105778341
Sm_t00001205-RA	18.18	21.47	15.66	18.4366666666667	2.91349160515923
Sm_t00001206-RA	12.86	4.71	11.2	9.59	4.30693626607128
Sm_t00001207-RA	35.19	36.62	17.64	29.8166666666667	10.5695143376284
Sm_t00001210-RA	NA	53.28	100	76.64	33.0360288170355
Sm_t00001211-RA	12.43	3.64	5.59	7.22	4.61613474673346
Sm_t00001215-RA	NA	30.97	51.6	41.285	14.5876128958785
Sm_t00001216-RA	15.46	33.22	42.03	30.2366666666667	13.5338994134482
Sm_t00001217-RA	18.18	20.07	16.49	18.2466666666667	1.790930856659
Sm_t00001219-RA	59.08	32.84	50.93	47.6166666666667	13.43011665375
Sm_t00001220-RA	NA	44.63	43.25	43.94	0.975807358037437
Sm_t00001221-RA	45.39	44.1	46.38	45.29	1.14328474143583
Sm_t00001222-RA	24.25	13.78	10.7	16.2433333333333	7.10293131976745
Sm_t00001223-RA	14.53	20.39	16.24	17.0533333333333	3.01347529164142
Sm_t00001224-RA	24.77	16.73	26.32	22.6066666666667	5.14801256149724
Sm_t00001226-RA	29.62	45.07	48.11	40.9333333333333	9.9148390472732
Sm_t00001227-RA	20.05	20.46	12.48	17.6633333333333	4.49357689745411
Sm_t00001228-RA	41.28	39.43	42.18	40.9633333333333	1.40208178553654
Sm_t00001229-RA	13.99	15.68	10.57	13.4133333333333	2.6033504054071
Sm_t00001230-RA	17.77	13	9.58	13.45	4.11350215752952
Sm_t00001233-RA	2.72	2.9	22.05	9.22333333333333	11.1085837681197
Sm_t00001234-RA	22.32	12.63	17.29	17.4133333333333	4.84617718757098
Sm_t00001236-RA	33.86	30.95	33.73	32.8466666666667	1.64384711373453
Sm_t00001238-RA	26.83	61.76	60.98	49.8566666666667	19.9454915540664
Sm_t00001239-RA	13.62	18.92	11.77	14.77	3.7111319028027
Sm_t00001242-RA	64.73	58.49	60.16	61.1266666666667	3.23036117691712
Sm_t00001243-RA	44.41	48.52	49.64	47.5233333333333	2.75376711675722
Sm_t00001244-RA	NA	25.4	35.78	30.59	7.33976838871637
Sm_t00001245-RA	33.98	41.17	41.03	38.7266666666667	4.11132987405941
Sm_t00001246-RA	19.72	46.09	41.63	35.8133333333333	14.1145114450814
Sm_t00001247-RA	32.54	29.46	30.57	30.8566666666667	1.55988247420545
Sm_t00001248-RA	38.14	22.22	16.61	25.6566666666667	11.1688510301344
Sm_t00001249-RA	35.82	30.02	31.64	32.4933333333333	2.99267995838735
Sm_t00001251-RA	16.81	23.08	18.46	19.45	3.25012307459271
Sm_t00001252-RA	14.86	13.08	15.06	14.3333333333333	1.09001529041263
Sm_t00001253-RA	38.46	39.39	26.31	34.72	7.29810249311422
Sm_t00001255-RA	17.72	6.95	8.07	10.9133333333333	5.92128645932059
Sm_t00001256-RA	18.22	15.98	11.29	15.1633333333333	3.53644359962567
Sm_t00001257-RA	25.24	25.97	29.08	26.7633333333333	2.03922370850609
Sm_t00001258-RA	21.75	27.92	13.61	21.0933333333333	7.17756458231714
Sm_t00001259-RA	18.47	9.72	21.73	16.64	6.21061188611879
Sm_t00001261-RA	8.83	25.81	5.55	13.3966666666667	10.8746371586979
Sm_t00001262-RA	56.41	62.88	54.29	57.86	4.47480725841907
Sm_t00001268-RA	100	100	100	100	0
Sm_t00001271-RA	22.27	18.53	10.07	16.9566666666667	6.25032265833799
Sm_t00001303-RA	20.11	34.37	28.01	27.4966666666667	7.14384583633587
Sm_t00001304-RA	35.95	23.8	35.88	31.8766666666667	6.99468607825493
Sm_t00001309-RA	20.4	14.97	20.62	18.6633333333333	3.20041143188393
Sm_t00001311-RA	43.05	56.42	56.62	52.03	7.77755102844077
Sm_t00001316-RA	30.37	31.95	23.78	28.7	4.33346281857823
Sm_t00001318-RA	NA	15.61	30.74	23.175	10.6985255993525
Sm_t00001319-RA	28.47	10.64	26.09	21.7333333333333	9.68052856683628
Sm_t00001320-RA	28.37	26.91	36.54	30.6066666666667	5.19001284519926
Sm_t00001321-RA	23.67	15.48	16.1	18.4166666666667	4.56006944391567
Sm_t00001322-RA	18.68	30.86	28.43	25.99	6.44618491822877
Sm_t00001323-RA	16.25	12.82	12.16	13.7433333333333	2.19577624846735
Sm_t00001326-RA	20.5	27.21	14.56	20.7566666666667	6.32890459189687
Sm_t00001327-RA	39.19	33.56	38.88	37.21	3.16479067238261
Sm_t00001328-RA	34.24	29.41	32.14	31.93	2.42183814488087
Sm_t00001329-RA	24.39	41.69	41.18	35.7533333333333	9.84423858575834
Sm_t00001331-RA	28.58	10.28	15.54	18.1333333333333	9.42159929806683
Sm_t00001333-RA	27.75	21.17	17.9	22.2733333333333	5.01683499163899
Sm_t00001335-RA	8.72	15.62	7.99	10.7766666666667	4.21030086019198
Sm_t00001336-RA	15.99	12.87	9.53	12.7966666666667	3.2306242946733
Sm_t00001337-RA	14.03	12.57	16.98	14.5266666666667	2.24656033378437
Sm_t00001338-RA	26.64	15.53	25.33	22.5	6.07163075293615
Sm_t00001339-RA	17.89	15.66	7.63	13.7266666666667	5.39631664502124
Sm_t00001340-RA	24.04	41.78	40.66	35.4933333333333	9.93467328769967
Sm_t00001341-RA	12.19	15.86	18.21	15.42	3.03402373095531
Sm_t00001342-RA	29.67	23.4	42.46	31.8433333333333	9.71408427662296
Sm_t00001343-RA	100	100	100	100	0
Sm_t00001344-RA	5.75	10.53	20.44	12.24	7.49280321375118
Sm_t00001347-RA	29.09	18.39	23.29	23.59	5.35630469633683
Sm_t00001348-RA	9.12	18.23	18.61	15.32	5.37271812028139
Sm_t00001350-RA	NA	11.43	25.8	18.615	10.1611244456507
Sm_t00001352-RA	29.6	13.05	18.2	20.2833333333333	8.46940572492151
Sm_t00001353-RA	12.79	20.11	24.63	19.1766666666667	5.97492538307662
Sm_t00001355-RA	58.95	48.53	56.68	54.72	5.47953465177473
Sm_t00001356-RA	24.55	62.99	52.6	46.7133333333333	19.8846180082327
Sm_t00001357-RA	31.84	29.61	18.87	26.7733333333333	6.93471220263201
Sm_t00001358-RA	38.5	56.73	50.32	48.5166666666667	9.24782316728284
Sm_t00001359-RA	15.11	10.65	10.04	11.9333333333333	2.76792943069966
Sm_t00001360-RA	30.28	20.99	15.96	22.41	7.26483998447316
Sm_t00001361-RA	39.13	30.73	24.28	31.38	7.44630780991493
Sm_t00001367-RA	48.56	53.28	51.07	50.97	2.36158844848123
Sm_t00001368-RA	31.26	32.61	35.07	32.98	1.93176085476438
Sm_t00001371-RA	22.78	42.62	37.42	34.2733333333333	10.2874940259197
Sm_t00001372-RA	30.52	21.83	27.2	26.5166666666667	4.38511497378727
Sm_t00001373-RA	24.55	16.65	21.39	20.8633333333333	3.97624613590926
Sm_t00001374-RA	33.75	13.52	5.17	17.48	14.69575789131
Sm_t00001375-RA	34.78	26.58	14.29	25.2166666666667	10.3128091872842
Sm_t00001376-RA	12.51	10.22	12.07	11.6	1.21519545752936
Sm_t00001377-RA	25.58	22.66	17.45	21.8966666666667	4.1184017935764
Sm_t00001378-RA	7.36	11.02	15.05	11.1433333333333	3.84648324230502
Sm_t00001379-RA	4.35	17.65	1.49	7.83	8.62375788157344
Sm_t00001380-RA	29.59	28.5	12.89	23.66	9.34300272931567
Sm_t00001381-RA	16.67	24.14	9.33	16.7133333333333	7.40509509279478
Sm_t00001387-RA	41.91	42.81	43.52	42.7466666666667	0.806866366465562
Sm_t00001389-RA	15.66	18.05	17.33	17.0133333333333	1.22606416362821
Sm_t00001390-RA	32.03	29.41	23.31	28.25	4.47423736518303
Sm_t00001391-RA	36.14	32.7	35.72	34.8533333333333	1.87662818196182
Sm_t00001395-RA	27.06	29.91	33.38	30.1166666666667	3.16506450697823
Sm_t00001396-RA	21.07	24.65	23.15	22.9566666666667	1.79781348680371
Sm_t00001397-RA	40.44	34.06	40.05	38.1833333333333	3.57623172254446
Sm_t00001398-RA	39.03	25.07	35.9	33.3333333333333	7.3253828113849
Sm_t00001401-RA	23.62	18.25	27.32	23.0633333333333	4.56055186719034
Sm_t00001402-RA	14.35	13.97	20.13	16.15	3.45201390495461
Sm_t00001409-RA	46.08	43.62	46.48	45.3933333333333	1.54871990151006
Sm_t00001410-RA	25.78	35.82	31.27	30.9566666666667	5.02732864783409
Sm_t00001411-RA	42.61	37.93	42.4	40.98	2.64346363697328
Sm_t00001415-RA	24.96	16.73	14.34	18.6766666666667	5.57119675952424
Sm_t00001416-RA	13.3	13.67	7.49	11.4866666666667	3.46615541101857
Sm_t00001417-RA	40.3	11.19	15.36	22.2833333333333	15.7415829360752
Sm_t00001418-RA	20.47	12.8	13.78	15.6833333333333	4.17423446075245
Sm_t00001421-RA	57.83	59.8	63.55	60.3933333333333	2.90579306443754
Sm_t00001422-RA	13.11	9.98	10.27	11.12	1.72947969054279
Sm_t00001424-RA	35.34	20.85	25.26	27.15	7.42759045720751
Sm_t00001426-RA	7.82	8.35	7.84	8.00333333333333	0.300388637157488
Sm_t00001430-RA	7.68	18.95	19.7	15.4433333333333	6.73369388473617
Sm_t00001431-RA	35.68	15.45	23.68	24.9366666666667	10.173378658702
Sm_t00001432-RA	23.7	18.38	22.01	21.3633333333333	2.71831442871007
Sm_t00001434-RA	27.42	24.22	27.51	26.3833333333333	1.87404197747365
Sm_t00001436-RA	14.99	9.28	14.84	13.0366666666667	3.25423314059293
Sm_t00001438-RA	14.32	8.45	7.01	9.92666666666667	3.8722646259435
Sm_t00001439-RA	20.28	27.58	20.09	22.65	4.27056202390271
Sm_t00001443-RA	23.09	27.71	22.41	24.4033333333333	2.88377067974091
Sm_t00001444-RA	23.88	41.92	31.37	32.39	9.06315066629701
Sm_t00001445-RA	20.56	34.65	21.08	25.43	7.98898616846969
Sm_t00001446-RA	22.78	24.46	19.81	22.35	2.35463372947896
Sm_t00001447-RA	28.15	20.02	14.75	20.9733333333333	6.75067650930878
Sm_t00001449-RA	35.58	19.32	18.45	24.45	9.64867348395623
Sm_t00001451-RA	5.25	16.59	18.4	13.4133333333333	7.12734405885764
Sm_t00001452-RA	49.22	43.72	49.47	47.47	3.25
Sm_t00001453-RA	34.52	70.51	60.55	55.1933333333333	18.5833375186841
Sm_t00001454-RA	NA	51.79	61.54	56.665	6.89429111656884
Sm_t00001457-RA	24.14	22.62	19.72	22.16	2.24561795504044
Sm_t00001459-RA	100	32.14	40.54	57.56	36.9933129092273
Sm_t00001463-RA	57.17	43.59	47.57	49.4433333333333	6.98112693863486
Sm_t00001464-RA	35.88	31.75	32.37	33.3333333333333	2.2271581293957
Sm_t00001465-RA	33.25	34.21	23.89	30.45	5.70136825683099
Sm_t00001470-RA	8.46	17.85	24.63	16.98	8.12003078811897
Sm_t00001472-RA	23.81	35.26	8.85	22.64	13.2438174255009
Sm_t00001473-RA	17.33	7.81	9.99	11.71	4.98762468515826
Sm_t00001478-RA	9.3	8.71	9.09	9.03333333333333	0.299054064231425
Sm_t00001479-RA	7.32	30.56	19.7	19.1933333333333	11.6282816156702
Sm_t00001481-RA	10.28	19.28	21.85	17.1366666666667	6.07549449290618
Sm_t00001482-RA	29.64	22.19	23.08	24.97	4.06874673578978
Sm_t00001483-RA	46.41	77.88	55	59.7633333333333	16.2667523904845
Sm_t00001484-RA	15.33	29	21.94	22.09	6.83623434355494
Sm_t00001485-RA	22.74	24.4	12.42	19.8533333333333	6.49074212500646
Sm_t00001486-RA	21.28	10.34	31.5	21.04	10.5820413909604
Sm_t00001487-RA	47.86	34.95	49.66	44.1566666666667	8.02384155709304
Sm_t00001488-RA	28.78	29.03	28.84	28.8833333333333	0.130511813003013
Sm_t00001489-RA	27.99	28.17	28.57	28.2433333333333	0.296872587709498
Sm_t00001491-RA	45.12	43	47.79	45.3033333333333	2.40025693069166
Sm_t00001492-RA	NA	100	100	100	0
Sm_t00001493-RA	21.28	43.22	14.48	26.3266666666667	15.0199378605017
Sm_t00001494-RA	20.71	23.83	21.48	22.0066666666667	1.62531022679774
Sm_t00001497-RA	8.34	11.88	13.54	11.2533333333333	2.65603714833459
Sm_t00001498-RA	62.91	68.79	100	77.2333333333333	19.9345035888364
Sm_t00001499-RA	13.33	8.77	15.72	12.6066666666667	3.53101024259819
Sm_t00001503-RA	17.74	NA	33.24	25.49	10.9601551083915
Sm_t00001504-RA	15.54	6.18	3.61	8.44333333333333	6.27879234672826
Sm_t00001507-RA	39.43	12.72	22.11	24.7533333333333	13.5497761359121
Sm_t00001508-RA	17.24	17.7	19.56	18.1666666666667	1.22838647555781
Sm_t00001511-RA	16.3	18.54	20.9	18.58	2.30026085477278
Sm_t00001513-RA	23.66	18.51	25.88	22.6833333333333	3.78082442508685
Sm_t00001514-RA	33.37	36.59	33.46	34.4733333333333	1.83363936839645
Sm_t00001517-RA	38.01	32.03	26.88	32.3066666666667	5.57015559327864
Sm_t00001518-RA	36.84	53.02	43.29	44.3833333333333	8.14522150302454
Sm_t00001519-RA	31.71	33.15	29.46	31.44	1.85975804877946
Sm_t00001521-RA	23.85	5.42	3.48	10.9166666666667	11.2425189941282
Sm_t00001523-RA	7.1	16.81	20.06	14.6566666666667	6.74299883830135
Sm_t00001524-RA	25.8	14.08	14.51	18.13	6.64589346890243
Sm_t00001525-RA	25.26	13.38	10.01	16.2166666666667	8.01096956262682
Sm_t00001527-RA	24.02	39.16	19.52	27.5666666666667	10.2891463850668
Sm_t00001528-RA	37.89	29.06	31.07	32.6733333333333	4.62819979401639
Sm_t00001529-RA	22.14	28.17	28.06	26.1233333333333	3.45010627855626
Sm_t00001530-RA	16.42	26.5	33.31	25.41	8.49759377706419
Sm_t00001531-RA	29.4	11.18	18.22	19.6	9.18805746608063
Sm_t00001532-RA	3.59	9.38	5.06	6.01	3.0096345293075
Sm_t00001533-RA	5.88	6.54	3.27	5.23	1.72919056208389
Sm_t00001534-RA	16.52	12.36	13.93	14.27	2.10073796557305
Sm_t00001537-RA	NA	26.32	10.53	18.425	11.1652160749356
Sm_t00001538-RA	21.23	12.69	19.59	17.8366666666667	4.53194586610799
Sm_t00001540-RA	31.94	15.24	15.44	20.8733333333333	9.58453615639971
Sm_t00001542-RA	43.41	19.22	37.23	33.2866666666667	12.5678730632249
Sm_t00001543-RA	32.58	28.4	23.18	28.0533333333333	4.7095788912952
Sm_t00001544-RA	14.17	8.46	15.42	12.6833333333333	3.71053006096613
Sm_t00001545-RA	9.39	11.9	13.7	11.6633333333333	2.16472477080421
Sm_t00001547-RA	32.42	29.09	28.19	29.9	2.22829531256519
Sm_t00001548-RA	55.56	100	69.23	74.93	22.7617200580272
Sm_t00001551-RA	27.71	7.07	11.42	15.4	10.8803814271376
Sm_t00001552-RA	34.7	28.45	23.94	29.03	5.40339707961575
Sm_t00001553-RA	50	100	59.61	69.87	26.5320692747475
Sm_t00001554-RA	50.5	48.02	48.93	49.15	1.25455171276436
Sm_t00001555-RA	52.7	58.11	62.65	57.82	4.98133516238367
Sm_t00001556-RA	55.98	67.41	67.74	63.71	6.69640948568709
Sm_t00001558-RA	52.46	34.29	44.96	43.9033333333333	9.13097110571123
Sm_t00001559-RA	13.11	14.77	14.07	13.9833333333333	0.833386664960109
Sm_t00001565-RA	17.2	22.34	22.12	20.5533333333333	2.90615438910828
Sm_t00001567-RA	17.26	11.18	19.3	15.9133333333333	4.22418433941197
Sm_t00001575-RA	13.62	10.36	13.51	12.4966666666667	1.85122481977023
Sm_t00001576-RA	9.61	9.63	8.66	9.3	0.554346462061408
Sm_t00001578-RA	22.36	10.32	8.7	13.7933333333333	7.46303780864959
Sm_t00001579-RA	20.12	23.91	13.03	19.02	5.52278009701636
Sm_t00001580-RA	7.08	13.47	3.95	8.16666666666667	4.8521369862498
Sm_t00001581-RA	NA	40.81	49.08	44.945	5.84777308041275
Sm_t00001582-RA	57.57	58.7	48.35	54.8733333333333	5.67755522503598
Sm_t00001583-RA	9.21	30.26	14.77	18.08	10.9083775145527
Sm_t00001584-RA	69.18	68.75	68.04	68.6566666666667	0.575702469452176
Sm_t00001585-RA	41.34	49.58	47.52	46.1466666666667	4.28823195890023
Sm_t00001586-RA	31.65	33.46	40.19	35.1	4.50001111109739
Sm_t00001588-RA	18.86	18.6	20.14	19.2	0.824378553820998
Sm_t00001589-RA	16.65	15.91	16.48	16.3466666666667	0.387599449604012
Sm_t00001590-RA	39.65	29.83	31.62	33.7	5.23
Sm_t00001591-RA	50.43	45.64	53.36	49.81	3.897165636716
Sm_t00001592-RA	44.93	42.4	39.02	42.1166666666667	2.96517003447245
Sm_t00001593-RA	15.38	13.48	14.65	14.5033333333333	0.958453615639971
Sm_t00001594-RA	NA	18.3	12.57	15.435	4.05172185619892
Sm_t00001595-RA	23.94	30.62	14.74	23.1	7.97325529504731
Sm_t00001596-RA	14.36	14.88	13.06	14.1	0.937443331620637
Sm_t00001597-RA	33.96	40.1	56.54	43.5333333333333	11.6749703782636
Sm_t00001598-RA	19.04	29.36	20.93	23.11	5.49453364718062
Sm_t00001601-RA	NA	29.77	23.1	26.435	4.71640223051427
Sm_t00001603-RA	7.85	8.9	6.2	7.65	1.36106575888162
Sm_t00001604-RA	3.84	2.08	2.56	2.82666666666667	0.909798512492372
Sm_t00001605-RA	20.33	15.71	16.18	17.4066666666667	2.54256432235909
Sm_t00001606-RA	21.57	19.13	25.5	22.0666666666667	3.21391246510127
Sm_t00001607-RA	22.01	17.77	18.45	19.41	2.27719125239845
Sm_t00001608-RA	35.07	43.08	51.53	43.2266666666667	8.23098009554958
Sm_t00001609-RA	15.5	16.53	12.79	14.94	1.93186438447423
Sm_t00001610-RA	45.34	24.37	30.49	33.4	10.7836125672244
Sm_t00001616-RA	18.04	14.91	11.63	14.86	3.20529249835331
Sm_t00001617-RA	21.79	19.01	19.38	20.06	1.50960259671213
Sm_t00001619-RA	31.84	38.47	43.83	38.0466666666667	6.00619957488372
Sm_t00001620-RA	21.71	25.85	19.89	22.4833333333333	3.05433025937493
Sm_t00001621-RA	12.66	27.38	19.97	20.0033333333333	7.36005661210111
Sm_t00001622-RA	36.92	20.88	34.92	30.9066666666667	8.74073986189575
Sm_t00001623-RA	17.92	7.01	9.3	11.41	5.75292099719786
Sm_t00001624-RA	66.38	72.31	77.94	72.21	5.78064875251905
Sm_t00001628-RA	26.58	22.64	21.5	23.5733333333333	2.66550808164847
Sm_t00001629-RA	23.94	17.87	13.56	18.4566666666667	5.21480904092694
Sm_t00001631-RA	4.74	14.39	6.31	8.48	5.178059482084
Sm_t00001632-RA	24.66	27.68	29.19	27.1766666666667	2.30656309979444
Sm_t00001633-RA	18.34	18.82	16.03	17.73	1.49167690871717
Sm_t00001634-RA	18.39	26.19	14.76	19.78	5.84040238339791
Sm_t00001636-RA	13.64	18.65	16.34	16.21	2.50752866384414
Sm_t00001637-RA	26.34	18.5	19.71	21.5166666666667	4.22071478938501
Sm_t00001638-RA	NA	57.84	50.11	53.975	5.46593541857202
Sm_t00001639-RA	18.6	18.88	18.84	18.7733333333333	0.151437555888006
Sm_t00001641-RA	25.53	24.46	24.14	24.71	0.727942305406136
Sm_t00001643-RA	18.39	20.54	19.79	19.5733333333333	1.09125310232472
Sm_t00001644-RA	16.06	20.24	26.69	20.9966666666667	5.35524353632338
Sm_t00001645-RA	5.96	4.31	2.57	4.28	1.6951991033504
Sm_t00001648-RA	26.25	30.46	19.92	25.5433333333333	5.30541547226354
Sm_t00001649-RA	39.11	41.17	19.14	33.14	12.1680277777461
Sm_t00001652-RA	32.5	32.26	37.09	33.95	2.72196620111272
Sm_t00001657-RA	9.32	5.44	6.4	7.05333333333333	2.02082491407181
Sm_t00001658-RA	20.67	24.35	23.78	22.9333333333333	1.9807153589886
Sm_t00001659-RA	13.11	33.52	23.7	23.4433333333333	10.207420503405
Sm_t00001660-RA	2.4	4.24	3.69	3.44333333333333	0.944475162899128
Sm_t00001661-RA	19.33	4.52	7.07	10.3066666666667	7.91776694108467
Sm_t00001662-RA	47.1	36.5	33.44	39.0133333333333	7.16844009065664
Sm_t00001664-RA	19.08	20.62	33.53	24.41	7.93559701597807
Sm_t00001665-RA	15.55	8.01	14.55	12.7033333333333	4.09518416354299
Sm_t00001666-RA	20.55	14.01	10.06	14.8733333333333	5.29802164334323
Sm_t00001668-RA	10.09	14.48	6.06	10.21	4.21128246499804
Sm_t00001669-RA	11.39	17.09	6.23	11.57	5.43223710822714
Sm_t00001671-RA	73.24	83.42	85.69	80.7833333333333	6.63058318199337
Sm_t00001679-RA	21.76	4.84	23.65	16.75	10.3575624545546
Sm_t00001680-RA	44.33	NA	23.1	33.715	15.0118769645904
Sm_t00001681-RA	26.35	16.31	17.13	19.93	5.57497982059128
Sm_t00001682-RA	5.04	13.48	6.77	8.43	4.45814984046073
Sm_t00001683-RA	27.74	21.38	25.98	25.0333333333333	3.28398132353601
Sm_t00001684-RA	6.87	7.2	8.69	7.58666666666667	0.969656296495481
Sm_t00001686-RA	20.78	26.79	22.57	23.38	3.08579001229831
Sm_t00001687-RA	9.93	6.02	2.92	6.29	3.51279091321986
Sm_t00001688-RA	25.68	23.94	17.64	22.42	4.23003546084427
Sm_t00001689-RA	58.2	56.28	57.38	57.2866666666667	0.963396768384312
Sm_t00001691-RA	13.73	14.55	6.67	11.65	4.33225114692119
Sm_t00001694-RA	21.1	13.67	15.91	16.8933333333333	3.81135583924321
Sm_t00001696-RA	22.07	16.63	21.04	19.9133333333333	2.88971163497906
Sm_t00001697-RA	9.77	6.01	7.66	7.81333333333333	1.88468388153911
Sm_t00001699-RA	13.25	16.59	20.78	16.8733333333333	3.77298732218031
Sm_t00001700-RA	41.71	41.16	43.84	42.2366666666667	1.41549755680939
Sm_t00001705-RA	35.56	31.48	54.76	40.6	12.4314440030111
Sm_t00001706-RA	15.2	13.97	8.59	12.5866666666667	3.51542790188241
Sm_t00001707-RA	12.45	13.51	11.38	12.4466666666667	1.06500391235588
Sm_t00001708-RA	22.5	19.62	23.36	21.8266666666667	1.95880916205059
Sm_t00001709-RA	46.16	37.9	33.63	39.23	6.37
Sm_t00001710-RA	26.19	9.82	7.84	14.6166666666667	10.0715755139568
Sm_t00001719-RA	24.77	NA	43.66	34.215	13.3572470966139
Sm_t00001720-RA	NA	14.29	20.89	17.59	4.66690475583121
Sm_t00001723-RA	23.92	24	18.78	22.2333333333333	2.99094188063448
Sm_t00001725-RA	58.4	61.3	65.1	61.6	3.36005952328229
Sm_t00001726-RA	24.36	20.83	24.21	23.1333333333333	1.99615463662847
Sm_t00001728-RA	7.09	6.88	9.94	7.97	1.70929810156099
Sm_t00001729-RA	18.47	21.25	25.69	21.8033333333333	3.64166628527839
Sm_t00001730-RA	20.03	22.09	37.38	26.5	9.47848616604994
Sm_t00001732-RA	24.5	15.3	21.2	20.3333333333333	4.66082968293557
Sm_t00001733-RA	NA	100	100	100	0
Sm_t00001734-RA	63.89	100	80.41	81.4333333333333	18.0767373531103
Sm_t00001735-RA	24.08	27.74	14.39	22.07	6.8982389056918
Sm_t00001736-RA	100	100	100	100	0
Sm_t00001740-RA	22.74	32.71	25.9	27.1166666666667	5.09513820551841
Sm_t00001741-RA	38.19	48.19	48.09	44.8233333333333	5.74485276863849
Sm_t00001742-RA	43.17	49.59	52.76	48.5066666666667	4.8859219532585
Sm_t00001743-RA	21.82	29.82	15.27	22.3033333333333	7.287031860321
Sm_t00001750-RA	16.03	7.88	4.94	9.61666666666667	5.74534884348491
Sm_t00001753-RA	23.77	9.84	21.93	18.5133333333333	7.56745884252655
Sm_t00001754-RA	9.32	6.78	4	6.7	2.6609021026712
Sm_t00001755-RA	19.05	27.19	20.55	22.2633333333333	4.33203570314619
Sm_t00001756-RA	16.87	16.35	22.76	18.66	3.56021066792402
Sm_t00001761-RA	25	38.24	44.23	35.8233333333333	9.84014396913649
Sm_t00001762-RA	23.75	28.13	26.85	26.2433333333333	2.25213972331499
Sm_t00001764-RA	21.07	6.1	9.71	12.2933333333333	7.81219772748574
Sm_t00001765-RA	18.2	24.03	18.33	20.1866666666667	3.32905892608307
Sm_t00001766-RA	67.44	61.72	72.62	67.26	5.45222890201797
Sm_t00001767-RA	32.57	42.13	54.45	43.05	10.9689744279035
Sm_t00001768-RA	16.53	10.25	7.93	11.57	4.44935950446803
Sm_t00001769-RA	13.25	9.91	11.42	11.5266666666667	1.67255293887319
Sm_t00001771-RA	NA	37.41	29.26	33.335	5.76292026667036
Sm_t00001773-RA	16.27	16.92	16.47	16.5533333333333	0.332916405923971
Sm_t00001774-RA	14.68	11.48	13.87	13.3433333333333	1.66374076506327
Sm_t00001775-RA	28.1	18.2	32.17	26.1566666666667	7.18488923598223
Sm_t00001778-RA	22.19	29.12	19.99	23.7666666666667	4.76483298063356
Sm_t00001779-RA	25.91	22.83	23.78	24.1733333333333	1.57722329850067
Sm_t00001780-RA	18.3	20.9	21.24	20.1466666666667	1.60827029237418
Sm_t00001781-RA	69.52	78.05	76.99	74.8533333333333	4.64911102613535
Sm_t00001782-RA	61.08	63.85	69.92	64.95	4.52149311621725
Sm_t00001783-RA	26.19	47.67	25.06	32.9733333333333	12.740221086517
Sm_t00001785-RA	9.6	9.59	9.45	9.54666666666667	0.0838649708360611
Sm_t00001786-RA	33.81	18.82	22.44	25.0233333333333	7.82177942244176
Sm_t00001787-RA	22.79	15.08	15.69	17.8533333333333	4.2861443435019
Sm_t00001788-RA	26.97	27.59	44.11	32.89	9.72174881387089
Sm_t00001789-RA	14.97	19.42	8.65	14.3466666666667	5.41198977579719
Sm_t00001792-RA	NA	18.88	17.17	18.025	1.20915259582899
Sm_t00001793-RA	33.11	40.23	37.43	36.9233333333333	3.58693927092909
Sm_t00001794-RA	14.8	11.91	11.59	12.7666666666667	1.76817231437814
Sm_t00001797-RA	100	100	100	100	0
Sm_t00001798-RA	1.99	2.05	2.84	2.29333333333333	0.474376784142451
Sm_t00001800-RA	66.67	61.46	65.1	64.41	2.67265785314918
Sm_t00001801-RA	16.46	6.17	7.1	9.91	5.69149365281206
Sm_t00001803-RA	13.96	18.49	17.45	16.6333333333333	2.37285341589685
Sm_t00001805-RA	40.38	43.22	45.74	43.1133333333333	2.68159156721029
Sm_t00001806-RA	17.25	23.69	18.66	19.8666666666667	3.38532617827785
Sm_t00001808-RA	50	100	100	83.3333333333333	28.8675134594813
Sm_t00001810-RA	21.99	30.31	26.24	26.18	4.16032450657398
Sm_t00001812-RA	47.16	39.65	66.23	51.0133333333333	13.7025630205934
Sm_t00001814-RA	11.41	12.73	17.84	13.9933333333333	3.3960614442812
Sm_t00001815-RA	33.76	24.29	27.76	28.6033333333333	4.79099502539225
Sm_t00001818-RA	8.97	6.64	7.72	7.77666666666667	1.16603316133519
