gene	bias1	bias2	bias3	mean	SD
Sm_t00003135-RA	56.67	37.08	62.99	52.2466666666667	13.5094941923572
Sm_t00003140-RA	19.58	22.05	25.29	22.3066666666667	2.86363987493772
Sm_t00003141-RA	59.31	38.61	58.47	52.13	11.7161939212357
Sm_t00003142-RA	27.13	32	31.99	30.3733333333333	2.80881350988871
Sm_t00003144-RA	35.44	20.52	31.66	29.2066666666667	7.75665735567411
Sm_t00003146-RA	25.02	18.27	20.55	21.28	3.43370062760282
Sm_t00003147-RA	21.49	24.21	22.19	22.63	1.41237388817551
Sm_t00003152-RA	28.85	30.96	36.44	32.0833333333333	3.91770766307714
Sm_t00003153-RA	39.4	35.55	37.75	37.5666666666667	1.93153652135634
Sm_t00003154-RA	25.93	14.16	7.06	15.7166666666667	9.53082542770212
Sm_t00003155-RA	11.81	9.88	47.49	23.06	21.1789966712307
Sm_t00003156-RA	25.25	23.68	9.46	19.4633333333333	8.69863399237681
Sm_t00003157-RA	7.89	21.25	20.49	16.5433333333333	7.50363467483148
Sm_t00003158-RA	18.68	32.82	18.06	23.1866666666667	8.34846892150491
Sm_t00003159-RA	7.18	6.21	10.87	8.08666666666667	2.45874629299839
Sm_t00003160-RA	7.6	3.71	5.47	5.59333333333333	1.9479305257974
Sm_t00003162-RA	51.06	46.82	40.67	46.1833333333333	5.22417776624545
Sm_t00003163-RA	19.93	23.47	26.48	23.2933333333333	3.27857184355221
Sm_t00003165-RA	21.95	40.74	40.91	34.5333333333333	10.8978178243781
Sm_t00003168-RA	40.62	32.24	41.22	38.0266666666667	5.0203718321787
Sm_t00003169-RA	18.13	19.07	14.67	17.29	2.31715342608123
Sm_t00003170-RA	9.74	32.5	26.7	22.98	11.8272228354758
Sm_t00003171-RA	12.18	12.33	11.93	12.1466666666667	0.202072594216369
Sm_t00003172-RA	25.26	45.24	NA	35.25	14.1279934881072
Sm_t00003175-RA	100	100	100	100	0
Sm_t00003177-RA	27.17	6.96	5.81	13.3133333333333	12.0139932301185
Sm_t00003178-RA	51.54	40.88	32.25	41.5566666666667	9.66278600266679
Sm_t00003179-RA	15.06	33.18	22.05	23.43	9.13848455708057
Sm_t00003180-RA	19.12	11.04	14.92	15.0266666666667	4.04105596760715
Sm_t00003181-RA	12.61	11.11	26.92	16.88	8.72718167566139
Sm_t00003182-RA	58.02	100	NA	79.01	29.6843426742113
Sm_t00003185-RA	26.44	32.35	15.15	24.6466666666667	8.73910941305425
Sm_t00003186-RA	11.63	15.96	7.94	11.8433333333333	4.01425377042027
Sm_t00003188-RA	19.65	16.98	22.4	19.6766666666667	2.71009839919759
Sm_t00003189-RA	33.28	6.34	4.53	14.7166666666667	16.1017711241134
Sm_t00003190-RA	27.15	24.76	30.52	27.4766666666667	2.89386131895316
Sm_t00003191-RA	11.51	17.74	26.02	18.4233333333333	7.27909563979849
Sm_t00003192-RA	15.18	14.11	12.87	14.0533333333333	1.15604209842606
Sm_t00003197-RA	15.55	24.64	15.2	18.4633333333333	5.35201208269687
Sm_t00003198-RA	28.64	31.11	53.67	37.8066666666667	13.7934489281446
Sm_t00003205-RA	30.14	21.24	19.17	23.5166666666667	5.82860475013818
Sm_t00003206-RA	15.91	14.65	17.29	15.95	1.32045446721952
Sm_t00003207-RA	13.43	18.37	25	18.9333333333333	5.80553471553942
Sm_t00003208-RA	7.88	5.54	7.27	6.89666666666667	1.21385062233099
Sm_t00003210-RA	13.24	33.35	36.46	27.6833333333333	12.6045798554864
Sm_t00003211-RA	37.24	40.68	41.99	39.97	2.45330389475091
Sm_t00003212-RA	27.61	29.63	30.33	29.19	1.41237388817551
Sm_t00003213-RA	47.29	63.54	76.48	62.4366666666667	14.62624467638
Sm_t00003214-RA	55.05	29.1	51.59	45.2466666666667	14.0900331203774
Sm_t00003216-RA	44.31	32.16	31.99	36.1533333333333	7.06439192948221
Sm_t00003217-RA	20.43	22.16	24.59	22.3933333333333	2.08979265319154
Sm_t00003218-RA	13.2	17.22	13.2	14.54	2.3209480821423
Sm_t00003219-RA	10.77	12.73	7.36	10.2866666666667	2.71743138521165
Sm_t00003220-RA	11.65	12.9	13.46	12.67	0.926660671443436
Sm_t00003221-RA	7.08	21.53	6.89	11.8333333333333	8.39809700666367
Sm_t00003223-RA	17.43	13.95	11.19	14.19	3.12691541299089
Sm_t00003225-RA	24.51	22.53	20.32	22.4533333333333	2.09605184414254
Sm_t00003229-RA	19.35	45.9	31.33	32.1933333333333	13.2960382570649
Sm_t00003230-RA	100	64.07	73.69	79.2533333333333	18.5998449814329
Sm_t00003233-RA	61.92	58.17	39.73	53.2733333333333	11.8777958112325
Sm_t00003234-RA	100	63.64	100	87.88	20.9924557877348
Sm_t00003236-RA	6.99	8.35	7.22	7.52	0.727942305406136
Sm_t00003237-RA	18.43	16.35	16.53	17.1033333333333	1.15244667266357
Sm_t00003238-RA	63.04	34.78	25.3	41.04	19.6333288058852
Sm_t00003239-RA	10.95	15.74	12.32	13.0033333333333	2.46702925263024
Sm_t00003240-RA	77.93	69.01	76	74.3133333333333	4.6931048713334
Sm_t00003241-RA	43.76	42.42	48.94	45.04	3.44331235876154
Sm_t00003247-RA	38.12	32.5	31.51	34.0433333333333	3.56502921914159
Sm_t00003248-RA	49.82	34.64	13.2	32.5533333333333	18.3989601155428
Sm_t00003251-RA	33.33	40	76	49.7766666666667	22.9536409602776
Sm_t00003259-RA	12.26	9.21	7.86	9.77666666666667	2.25407039227557
Sm_t00003261-RA	10.44	16.04	8.64	11.7066666666667	3.85918817024168
Sm_t00003262-RA	14.59	13.23	9.06	12.2933333333333	2.88153315672982
Sm_t00003263-RA	45.81	38.56	40.64	41.67	3.73313541142027
Sm_t00003266-RA	12.31	12.43	11.93	12.2233333333333	0.261023626006025
Sm_t00003267-RA	45.68	45.21	44.56	45.15	0.562405547625553
Sm_t00003269-RA	24.69	22.55	20.99	22.7433333333333	1.85756112505978
Sm_t00003271-RA	39.76	27.59	24.53	30.6266666666667	8.05631636254022
Sm_t00003272-RA	10.02	8.23	5.09	7.78	2.49561615638303
Sm_t00003273-RA	59.41	62.79	58.02	60.0733333333333	2.45320878307031
Sm_t00003277-RA	13.34	22.78	38.05	24.7233333333333	12.4690991388044
Sm_t00003278-RA	40.8	44.91	44.73	43.48	2.32269240322519
Sm_t00003280-RA	22.26	16.94	11.22	16.8066666666667	5.52120759737698
Sm_t00003281-RA	13.49	9.72	13.13	12.1133333333333	2.08048872463499
Sm_t00003282-RA	26.32	16.97	23.12	22.1366666666667	4.75192943269714
Sm_t00003283-RA	36.34	35.8	34.01	35.3833333333333	1.21960376079009
Sm_t00003284-RA	37.31	24.65	29.93	30.63	6.35896217947552
Sm_t00003286-RA	11.59	15.44	19.21	15.4133333333333	3.81006999060822
Sm_t00003287-RA	13.49	20.53	25.16	19.7266666666667	5.87632821865264
Sm_t00003288-RA	10.26	21.19	14.65	15.3666666666667	5.50013030148681
Sm_t00003289-RA	14.2	9.54	8.59	10.7766666666667	3.00250451012706
Sm_t00003290-RA	15.16	9.6	15.21	13.3233333333333	3.2245981661803
Sm_t00003291-RA	25.23	28.7	19.26	24.3966666666667	4.77485427351802
Sm_t00003292-RA	8.11	9.83	5.96	7.96666666666667	1.93897739371384
Sm_t00003293-RA	2.3	2.65	1.85	2.26666666666667	0.401040313850532
Sm_t00003294-RA	20.39	8.31	11.28	13.3266666666667	6.29469882784978
Sm_t00003296-RA	49.03	44.73	51.05	48.27	3.2278165994988
Sm_t00003297-RA	49.33	45.94	41.51	45.5933333333333	3.92150906327313
Sm_t00003299-RA	41.12	39.62	49.37	43.37	5.25
Sm_t00003300-RA	40.35	35.68	40.65	38.8933333333333	2.78686801505441
Sm_t00003301-RA	12.4	28.62	28.54	23.1866666666667	9.3416129941961
Sm_t00003303-RA	18.51	16.46	17.6	17.5233333333333	1.02714815549332
Sm_t00003304-RA	45.5	44.56	30.79	40.2833333333333	8.23489121563444
Sm_t00003305-RA	7.5	7.23	22.98	12.57	9.01633517566866
Sm_t00003306-RA	25.15	13.19	22.87	20.4033333333333	6.35009711211831
Sm_t00003307-RA	15.63	26.76	26.99	23.1266666666667	6.49332221080498
Sm_t00003327-RA	15.11	22.81	22.05	19.99	4.24325346874306
Sm_t00003328-RA	46.32	44.49	40.31	43.7066666666667	3.08062223151969
Sm_t00003329-RA	21.28	16.2	17.31	18.2633333333333	2.67081136236413
Sm_t00003334-RA	15.6	11.72	14.14	13.82	1.95969385364143
Sm_t00003335-RA	13.87	19.24	8.77	13.96	5.23558019707463
Sm_t00003337-RA	33.97	36.2	32.42	34.1966666666667	1.90016665935737
Sm_t00003341-RA	32.78	34.26	40.24	35.76	3.94973416827006
Sm_t00003342-RA	51.03	65.29	68.65	61.6566666666667	9.35504854788757
Sm_t00003343-RA	31.78	41.83	33.72	35.7766666666667	5.33132566378507
Sm_t00003344-RA	38.69	37.7	33.31	36.5666666666667	2.86346526665391
Sm_t00003345-RA	36.89	36.03	40.42	37.78	2.32639205638259
Sm_t00003348-RA	22.99	30.84	16.19	23.34	7.33126864874013
Sm_t00003349-RA	38.1	40.86	28	35.6533333333333	6.77012062915672
Sm_t00003350-RA	56.62	62.58	56.96	58.72	3.34717791579713
Sm_t00003352-RA	100	100	100	100	0
Sm_t00003353-RA	12.46	9.69	4.92	9.02333333333333	3.81395245556802
Sm_t00003354-RA	14.34	10.84	14.17	13.1166666666667	1.97348253940422
Sm_t00003355-RA	35.66	39.97	36.84	37.49	2.22730779193178
Sm_t00003356-RA	35.93	34.27	29.3	33.1666666666667	3.44996135244054
Sm_t00003357-RA	10.16	22.87	23.77	18.9333333333333	7.6112438755655
Sm_t00003358-RA	15.6	13.86	13.42	14.2933333333333	1.15279370805593
Sm_t00003361-RA	18.48	22.99	29.02	23.4966666666667	5.28823537045519
Sm_t00003362-RA	18	15.19	21.13	18.1066666666667	2.97143624083259
Sm_t00003363-RA	22.85	12.53	12.91	16.0966666666667	5.85164364374091
Sm_t00003366-RA	6.44	4.96	14.85	8.75	5.3343321981294
Sm_t00003367-RA	34.16	25.71	49.41	36.4266666666667	12.0114875570569
Sm_t00003368-RA	20.83	25.83	19.99	22.2166666666667	3.15729842323043
Sm_t00003369-RA	5.96	4.58	6.76	5.76666666666667	1.10278435486424
Sm_t00003370-RA	16.15	23.77	9.77	16.5633333333333	7.00914640547145
Sm_t00003371-RA	66.12	76.04	70.26	70.8066666666667	4.98254285815319
Sm_t00003374-RA	11.18	14.55	24.23	16.6533333333333	6.77448399018946
Sm_t00003376-RA	29.91	34.22	26.62	30.25	3.81139082225898
Sm_t00003377-RA	37.46	36.87	30.48	34.9366666666667	3.87084400787907
Sm_t00003382-RA	8.65	8.89	19.75	12.43	6.34044162499743
Sm_t00003383-RA	16.38	14.71	17.8	16.2966666666667	1.54668462633251
Sm_t00003384-RA	17.26	19.91	20.52	19.23	1.73311857643959
Sm_t00003385-RA	14.89	16.3	15.14	15.4433333333333	0.752351868033391
Sm_t00003386-RA	7.86	8.19	15.62	10.5566666666667	4.38807854685093
Sm_t00003387-RA	8.55	6.33	9.57	8.15	1.65662307119031
Sm_t00003388-RA	22.8	19.07	21.78	21.2166666666667	1.92775344204941
Sm_t00003390-RA	22.11	22.3	23.08	22.4966666666667	0.514036315189241
Sm_t00003391-RA	28.02	37.1	25.68	30.2666666666667	6.03239034988066
Sm_t00003392-RA	4.82	NA	3	3.91	1.28693434175952
Sm_t00003394-RA	2.28	17.02	9.97	9.75666666666667	7.37231533056836
Sm_t00003400-RA	53.52	34.11	46.79	44.8066666666667	9.85582230629862
Sm_t00003408-RA	17.84	NA	5.88	11.86	8.45699710299111
Sm_t00003409-RA	44.53	33.03	25.88	34.48	9.40917105806883
Sm_t00003410-RA	26.38	24.75	28.27	26.4666666666667	1.76159965183163
Sm_t00003412-RA	39.26	31.75	34.91	35.3066666666667	3.77068075197746
Sm_t00003414-RA	32.2	46.31	35.35	37.9533333333333	7.40648589638388
Sm_t00003415-RA	8.25	12.18	10.47	10.3	1.97050754883101
Sm_t00003416-RA	4.35	0.78	6.57	3.9	2.92111280165625
Sm_t00003417-RA	11.67	9.65	10.93	10.75	1.0219589032833
Sm_t00003420-RA	13.81	0.29	11.03	8.37666666666667	7.13986927984913
Sm_t00003422-RA	3.68	5.37	7.19	5.41333333333333	1.75540118871252
Sm_t00003425-RA	42.97	20.99	9.3	24.42	17.0950548405087
Sm_t00003426-RA	15.18	20.89	12.81	16.2933333333333	4.15346040469069
Sm_t00003427-RA	20.14	18.93	20.54	19.87	0.838272032218659
Sm_t00003428-RA	29.37	30.24	26.6	28.7366666666667	1.90085068675405
Sm_t00003429-RA	26.98	41.17	30.12	32.7566666666667	7.45339072726859
Sm_t00003431-RA	45.45	26.67	24.32	32.1466666666667	11.5807872501542
Sm_t00003432-RA	63.03	57.56	57.95	59.5133333333333	3.05175905558308
Sm_t00003433-RA	60.39	52.98	57.39	56.92	3.72729124163916
Sm_t00003435-RA	37.9	33.8	32.93	34.8766666666667	2.65417281527284
Sm_t00003436-RA	28.57	26.34	22.69	25.8666666666667	2.96843954517072
Sm_t00003439-RA	26.46	27.24	18.19	23.9633333333333	5.01504071103449
Sm_t00003441-RA	23.03	25.38	28.85	25.7533333333333	2.92790596388158
Sm_t00003446-RA	100	100	100	100	0
Sm_t00003449-RA	65.51	48.03	NA	56.77	12.3602265351409
Sm_t00003471-RA	39.48	31.24	31.94	34.22	4.56871973314188
Sm_t00003472-RA	66.86	72.62	82.47	73.9833333333333	7.89379714290488
Sm_t00003473-RA	10.35	12.11	18.91	13.79	4.52053094226773
Sm_t00003477-RA	18.87	19.42	19.12	19.1366666666667	0.275378527364305
Sm_t00003479-RA	48.46	42.58	39.42	43.4866666666667	4.58769368346812
Sm_t00003486-RA	66.37	100	63.73	76.7	20.2215207143281
Sm_t00003487-RA	26.8	26.43	23.01	25.4133333333333	2.08955338130743
Sm_t00003488-RA	41.15	29.73	33.5	34.7933333333333	5.81881717648298
Sm_t00003489-RA	58.68	64.26	64.91	62.6166666666667	3.42470923339973
Sm_t00003493-RA	53.88	37.98	58.42	50.0933333333333	10.733244306049
Sm_t00003494-RA	16.44	21.67	16.26	18.1233333333333	3.07282172169707
Sm_t00003499-RA	54.1	48.79	51.1	51.33	2.6624612673239
Sm_t00003500-RA	25.76	21.87	28.58	25.4033333333333	3.36918882423252
Sm_t00003508-RA	43.3	40.41	37.03	40.2466666666667	3.13818949927077
Sm_t00003509-RA	22.75	19.96	26.31	23.0066666666667	3.1827713290988
Sm_t00003510-RA	35.89	56.82	59.72	50.81	13.0022036593802
Sm_t00003512-RA	18.78	26.31	26.36	23.8166666666667	4.36195292653799
Sm_t00003513-RA	23.61	35.7	38.82	32.71	8.0337475688498
Sm_t00003514-RA	54.62	59.07	60.41	58.0333333333333	3.03101193223209
Sm_t00003520-RA	12.93	16.83	18.19	15.9833333333333	2.73029912891121
Sm_t00003521-RA	29.22	31.08	31.43	30.5766666666667	1.1878692408398
Sm_t00003522-RA	21.16	17.2	16.06	18.14	2.67678912131681
Sm_t00003524-RA	54.92	60.35	35.47	50.2466666666667	13.0818054309538
Sm_t00003525-RA	25.06	30.27	21.53	25.62	4.39682840238279
Sm_t00003527-RA	30.18	32.83	22.93	28.6466666666667	5.12502032516295
Sm_t00003529-RA	24.32	21.99	27.02	24.4433333333333	2.51726703655638
Sm_t00003530-RA	24.79	18	18.05	20.28	3.9058545799863
Sm_t00003531-RA	19.59	17.18	13.53	16.7666666666667	3.05107085026443
Sm_t00003532-RA	100	62.94	69.52	77.4866666666667	19.7727522953516
Sm_t00003533-RA	100	100	100	100	0
Sm_t00003535-RA	8.16	10.8	11.37	10.11	1.71262955714305
Sm_t00003536-RA	28.92	23.41	25.51	25.9466666666667	2.78083320847068
Sm_t00003537-RA	40.07	36.79	37.7	38.1866666666667	1.69329068187755
Sm_t00003539-RA	43.17	42.68	44.39	43.4133333333333	0.880586925483983
Sm_t00003540-RA	22.65	NA	20.06	21.355	1.83140656327316
Sm_t00003541-RA	51.15	51.09	50.08	50.7733333333333	0.601193257890784
Sm_t00003542-RA	36.24	46.33	30.93	37.8333333333333	7.82266152491167
Sm_t00003543-RA	43.41	48.64	43.46	45.17	3.00521213893462
Sm_t00003544-RA	32.1	40.64	24.73	32.49	7.96216679051626
Sm_t00003545-RA	39.07	41.54	34.86	38.49	3.37755828965245
Sm_t00003546-RA	49.63	51.83	49.52	50.3266666666667	1.3030860805539
Sm_t00003547-RA	29.04	30.34	29.91	29.7633333333333	0.662293993127926
Sm_t00003549-RA	36.24	44.1	38.86	39.7333333333333	4.0021161069281
Sm_t00003550-RA	22.36	19.24	10.49	17.3633333333333	6.15350577584301
Sm_t00003553-RA	56.85	57.03	57.35	57.0766666666667	0.253245598842968
Sm_t00003556-RA	29.72	47.75	38.82	38.7633333333333	9.01513357268395
Sm_t00003559-RA	31.47	39.91	30.48	33.9533333333333	5.18231930059634
Sm_t00003561-RA	26.19	33.24	35.98	31.8033333333333	5.05064682326267
Sm_t00003563-RA	65.03	67.18	67.46	66.5566666666667	1.32952372424614
Sm_t00003564-RA	23.21	11.76	21.11	18.6933333333333	6.09555849232319
Sm_t00003565-RA	48.88	48.82	49.21	48.97	0.21
Sm_t00003566-RA	35.33	31.59	38.27	35.0633333333333	3.34797451204954
Sm_t00003569-RA	46.24	42.99	39.45	42.8933333333333	3.39603199827877
Sm_t00003571-RA	30.52	24.96	31.93	29.1366666666667	3.68516394931533
Sm_t00003572-RA	11	13.54	10.58	11.7066666666667	1.60154092465142
Sm_t00003573-RA	34.86	27.63	35	32.4966666666667	4.21523822972479
Sm_t00003574-RA	15.48	24.47	18.87	19.6066666666667	4.54004772368456
Sm_t00003575-RA	11.92	18.4	25.23	18.5166666666667	6.65576692300244
Sm_t00003576-RA	46.94	45.83	37.99	43.5866666666667	4.87852778339258
Sm_t00003578-RA	49.57	47.6	46.92	48.03	1.37633571486029
Sm_t00003579-RA	100	100	100	100	0
Sm_t00003581-RA	21.77	25.19	20.87	22.61	2.27921038958671
Sm_t00003583-RA	71.48	74.2	70.97	72.2166666666667	1.73644272388505
Sm_t00003595-RA	52.81	50.34	44.24	49.13	4.41126965849969
Sm_t00003596-RA	35.62	27.17	35.96	32.9166666666667	4.97966196978603
Sm_t00003598-RA	42.23	36.15	40.08	39.4866666666667	3.08312071338982
Sm_t00003601-RA	53.99	43.41	49.88	49.0933333333333	5.33368852983874
Sm_t00003605-RA	47.41	51.88	50.74	50.01	2.32269240322519
Sm_t00003606-RA	100	62.26	60.87	74.3766666666667	22.2013385482347
Sm_t00003607-RA	100	62.26	60.87	74.3766666666667	22.2013385482347
Sm_t00003608-RA	26.2	36.79	34.35	32.4466666666667	5.54563191469947
Sm_t00003609-RA	65.15	73.01	69.05	69.07	3.93003816775359
Sm_t00003610-RA	22.1	29.11	NA	25.605	4.9568185361177
Sm_t00003612-RA	100	67.74	100	89.2466666666667	18.6253196840573
Sm_t00003613-RA	58.52	59.66	56.43	58.2033333333333	1.63811883980782
Sm_t00003615-RA	75.51	72.06	100	82.5233333333333	15.2332213708504
Sm_t00003616-RA	37.97	41.33	43.6	40.9666666666667	2.8325312590214
Sm_t00003618-RA	35.24	36.03	35.74	35.67	0.399624824053761
Sm_t00003619-RA	61.01	62.15	66.8	63.32	3.06719741783929
Sm_t00003620-RA	38.45	20.01	28.56	29.0066666666667	9.22811103819917
Sm_t00003621-RA	48.47	52.7	41.02	47.3966666666667	5.91351277442886
Sm_t00003622-RA	48.67	44.93	48.38	47.3266666666667	2.08063291652644
Sm_t00003623-RA	31.63	36.41	34.34	34.1266666666667	2.39713022869708
Sm_t00003624-RA	41.11	37.63	55.54	44.76	9.49652041539426
Sm_t00003627-RA	53	41.71	62.27	52.3266666666667	10.2965253038748
Sm_t00003628-RA	47.24	39.84	54.08	47.0533333333333	7.12183496953793
Sm_t00003631-RA	100	53.56	100	84.52	26.8121465011662
Sm_t00003635-RA	34.58	33.65	29.19	32.4733333333333	2.88122080607046
Sm_t00003638-RA	43.52	45.91	47.24	45.5566666666667	1.88500221043195
Sm_t00003639-RA	20.33	17.49	23.4	20.4066666666667	2.95574581676661
Sm_t00003640-RA	18.98	16.04	20.14	18.3866666666667	2.11341745363602
Sm_t00003641-RA	32.16	37	32.61	33.9233333333333	2.67395462439686
Sm_t00003642-RA	42.81	44.06	40.93	42.6	1.57553165629892
Sm_t00003643-RA	23.79	14.42	19.79	19.3333333333333	4.70166282641932
Sm_t00003644-RA	37.03	24.23	31.41	30.89	6.41582418711735
Sm_t00003645-RA	67.59	66.52	56.26	63.4566666666667	6.2554163197451
Sm_t00003646-RA	57.67	61.73	70	63.1333333333333	6.28364809114366
Sm_t00003649-RA	58.01	63.3	59.82	60.3766666666667	2.68857459136497
Sm_t00003650-RA	16.94	20.87	21.31	19.7066666666667	2.40608256993257
Sm_t00003651-RA	26.41	13.34	16.55	18.7666666666667	6.81112570235885
Sm_t00003652-RA	26.36	24.68	31.98	27.6733333333333	3.82310519516967
Sm_t00003657-RA	59.37	72.03	69.7	67.0333333333333	6.73811793703059
Sm_t00003658-RA	74.55	70.97	62.75	69.4233333333333	6.05013498472004
Sm_t00003660-RA	27.62	24.88	37.61	30.0366666666667	6.70025621400655
Sm_t00003661-RA	25.75	26.01	28.28	26.68	1.39172554765658
Sm_t00003662-RA	29.67	16.78	30.33	25.5933333333333	7.63970112853463
Sm_t00003663-RA	54.97	67.69	51.15	57.9366666666667	8.65989222411765
Sm_t00003664-RA	38.67	20.59	41.12	33.46	11.2128631490802
Sm_t00003666-RA	18.3	13.23	10.98	14.17	3.74943995818042
Sm_t00003667-RA	31.97	17.26	NA	24.615	10.4015407512541
Sm_t00003668-RA	18.06	21.46	10.94	16.82	5.36850072180306
Sm_t00003669-RA	32.61	43.26	41.23	39.0333333333333	5.65461168722781
Sm_t00003672-RA	40.55	57.45	53.4	50.4666666666667	8.8235952611922
Sm_t00003673-RA	27.48	32.4	19.16	26.3466666666667	6.6923638076044
Sm_t00003674-RA	4.77	7.14	5.18	5.69666666666667	1.26666228069416
Sm_t00003675-RA	17.24	16.07	17.28	16.8633333333333	0.687337859668251
Sm_t00003676-RA	17.98	16.47	23.35	19.2666666666667	3.61596921078337
Sm_t00003677-RA	55.93	70.68	64.49	63.7	7.40666591659162
Sm_t00003678-RA	54.5	49.86	55.02	53.1266666666667	2.84093881196575
Sm_t00003679-RA	59.69	69.3	62.49	63.8266666666667	4.94247239075074
Sm_t00003680-RA	27.69	19.66	NA	23.675	5.67806745292798
Sm_t00003681-RA	74.03	68.45	74.1	72.1933333333333	3.24201069297023
Sm_t00003682-RA	73.33	100	76.47	83.2666666666667	14.5762901087119
Sm_t00003684-RA	49.83	47.31	48.69	48.61	1.26190332434779
Sm_t00003685-RA	29.15	26.6	24.75	26.8333333333333	2.20926081152347
Sm_t00003686-RA	35.08	28.76	22.52	28.7866666666667	6.28004246270145
Sm_t00003688-RA	38.11	11.96	10.04	20.0366666666667	15.6813785533458
Sm_t00003689-RA	38.11	11.96	NA	25.035	18.4908423280282
Sm_t00003694-RA	68.89	51.36	58.84	59.6966666666667	8.79634204276604
Sm_t00003695-RA	36.94	55.17	51.47	47.86	9.63624927033335
Sm_t00003696-RA	28.45	12.86	20.93	20.7466666666667	7.7966167876415
Sm_t00003699-RA	16.7	8.09	8.41	11.0666666666667	4.88123276778862
Sm_t00003700-RA	67.27	68.42	74.64	70.11	3.96500945774408
Sm_t00003701-RA	15.02	18.21	21.39	18.2066666666667	3.18500130821533
Sm_t00003702-RA	27.77	28.89	30.05	28.9033333333333	1.1400584780323
Sm_t00003707-RA	24.78	15.97	22.73	21.16	4.6100650754626
Sm_t00003708-RA	13.38	12.43	9.36	11.7233333333333	2.10110288499477
Sm_t00003709-RA	10.43	13.07	14.26	12.5866666666667	1.96021257350659
Sm_t00003710-RA	100	84.42	80.63	88.35	10.2656173706212
Sm_t00003711-RA	33.06	39.66	40.4	37.7066666666667	4.04110545931844
Sm_t00003712-RA	31.38	42.12	45.33	39.61	7.30586750495792
Sm_t00003713-RA	14.61	14.11	11.09	13.27	1.90441592095844
Sm_t00003714-RA	8.66	6.99	14.92	10.19	4.18053824285821
Sm_t00003715-RA	26.42	28.31	32.51	29.08	3.11716217094972
Sm_t00003717-RA	42.09	47.06	51.36	46.8366666666667	4.63903366374219
Sm_t00003718-RA	28.14	23.98	15.05	22.39	6.68828079554081
Sm_t00003719-RA	16.77	20.94	19.56	19.09	2.12435872676909
Sm_t00003720-RA	72.3	100	100	90.7666666666667	15.9926024565526
Sm_t00003721-RA	57.97	49.35	35.97	47.7633333333333	11.0854920203541
Sm_t00003722-RA	23.2	22.86	23.22	23.0933333333333	0.202319878739913
Sm_t00003723-RA	18.37	10.02	5.08	11.1566666666667	6.71751690234817
Sm_t00003725-RA	25.84	26.02	29.35	27.07	1.9765879692035
Sm_t00003730-RA	26.05	19.84	15.81	20.5666666666667	5.15853015241099
Sm_t00003731-RA	49.58	50.7	48.17	49.4833333333333	1.26776706588132
Sm_t00003734-RA	71.13	55.82	61.62	62.8566666666667	7.72955583027468
Sm_t00003735-RA	49.81	30.33	32.93	37.69	10.5764266177192
Sm_t00003737-RA	47.91	43.66	60.14	50.57	8.55595114525557
Sm_t00003739-RA	27.08	23.82	29.32	26.74	2.76571871310153
Sm_t00003745-RA	19.4	24.76	12.75	18.97	6.01653554797111
Sm_t00003746-RA	62.17	65.15	63.13	63.4833333333333	1.52109609602199
Sm_t00003748-RA	10.88	31.93	17.7	20.17	10.7401722518775
Sm_t00003749-RA	78.57	73.91	60.62	71.0333333333333	9.31434556656201
Sm_t00003750-RA	13.22	34.71	53.18	33.7033333333333	19.9990108088709
Sm_t00003751-RA	6.12	56.1	33.33	31.85	25.0228475597802
Sm_t00003753-RA	10.92	19.23	10.97	13.7066666666667	4.78341231061398
Sm_t00003754-RA	49.07	45.38	50.88	48.4433333333333	2.80304001636319
Sm_t00003760-RA	56.77	100	100	85.59	24.9588521370675
Sm_t00003761-RA	0	19.8	4.65	8.15	10.3536225544492
Sm_t00003762-RA	14.39	48.67	44.97	36.01	18.8146432333967
Sm_t00003766-RA	1.86	9.94	13.59	8.46333333333333	6.00280212345312
Sm_t00003767-RA	36.73	38.01	47.45	40.73	5.85477582833024
Sm_t00003773-RA	16.99	37.68	NA	27.335	14.6300393027497
Sm_t00003775-RA	78.19	74.46	63.35	72	7.71978626647137
Sm_t00003778-RA	5.75	34.15	36.99	25.63	17.2750455860469
Sm_t00003782-RA	71.88	52.39	54.46	59.5766666666667	10.7051498510452
Sm_t00003783-RA	20.9	21.53	19.29	20.5733333333333	1.15517675415208
Sm_t00003784-RA	25.6	25.68	19.71	23.6633333333333	3.42392075453468
Sm_t00003786-RA	20.3	23.44	20.61	21.45	1.73034678605186
Sm_t00003787-RA	43.82	41.23	41.8	42.2833333333333	1.36096779290817
Sm_t00003788-RA	100	100	100	100	0
Sm_t00003789-RA	24.75	38.8	34.76	32.77	7.23330491545877
Sm_t00003790-RA	23.03	23.49	23.12	23.2133333333333	0.243789526709686
Sm_t00003791-RA	73.02	66	69.87	69.63	3.51614846102948
Sm_t00003792-RA	6.75	12.22	7.62	8.86333333333333	2.93932531941147
Sm_t00003795-RA	40.14	45.42	41.73	42.43	2.70870817918801
Sm_t00003796-RA	23.04	13.04	5.71	13.93	8.69921260804678
Sm_t00003797-RA	57.99	42.05	54.36	51.4666666666667	8.35460551632053
Sm_t00003799-RA	16.19	18.99	26.72	20.6333333333333	5.45395575095117
Sm_t00003801-RA	14.29	100	26.32	46.87	46.4034255201057
Sm_t00003803-RA	60.81	50.26	42.64	51.2366666666667	9.12428810008394
Sm_t00003804-RA	37.55	46.58	41.2	41.7766666666667	4.54253600242566
